Kind,Name,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,ALTER
Public Class,net.sf.mpxj.sample.MpxjCreateTimephased,11,0,0,0,2,1,1,73,1,0,4,NO
Public Class,net.sf.mpxj.sample.MpxjFilter,6,0,0,0,5,4,1,77,1,0,15,NO
Public Class,net.sf.mpxj.sample.PrimaveraConvert,4,0,2,0,3,1,2,50,1,0,6,NO
Public Class,net.sf.mpxj.sample.TaskDateDump,3,0,2,1,3,1,2,49,1,66,8,NO
Abstract Class,net.sf.mpxj.sdef.AbstractSDEFRecord,4,8,9,1,9,0,1,43,1,0,9,NO
Class,net.sf.mpxj.sdef.ActivityRecord,10,0,2,0,11,0,1,48,2,0,2,NO
Class,net.sf.mpxj.sdef.CalendarRecord,7,0,2,0,11,0,1,24,2,0,3,NO
Class,net.sf.mpxj.sdef.ConstraintTypeField,1,0,2,0,6,0,2,27,2,0,3,NO
Class,net.sf.mpxj.sdef.Context,4,0,6,3,6,0,6,34,1,55,6,NO
Class,net.sf.mpxj.sdef.DateField,0,0,2,0,6,0,2,35,2,0,4,NO
Class,net.sf.mpxj.sdef.DoubleField,0,0,2,0,6,0,2,28,2,0,4,NO
Class,net.sf.mpxj.sdef.DurationField,2,0,2,0,8,0,2,21,3,0,3,NO
Class,net.sf.mpxj.sdef.HolidayRecord,5,0,2,0,11,0,1,41,2,0,5,NO
Class,net.sf.mpxj.sdef.IntegerField,0,1,2,0,6,0,2,28,2,0,4,NO
Class,net.sf.mpxj.sdef.PrecedenceRecord,8,0,2,0,11,0,1,24,2,0,3,NO
Class,net.sf.mpxj.sdef.ProgressRecord,10,0,2,0,11,0,1,70,2,0,8,NO
Class,net.sf.mpxj.sdef.ProjectRecord,6,0,2,0,11,0,1,29,2,0,2,NO
Class,net.sf.mpxj.sdef.RelationTypeField,1,0,2,0,6,0,2,28,2,0,3,NO
Class,net.sf.mpxj.sdef.SDEFmethods,3,0,0,0,3,0,3,80,1,0,13,NO
Public Class,net.sf.mpxj.sdef.SDEFReader,16,0,3,0,11,1,2,76,3,0,8,NO
Public Class,net.sf.mpxj.sdef.SDEFWriter,14,0,13,8,15,12,1,259,2,63,35,NO
Class,net.sf.mpxj.sdef.StringField,0,5,4,2,4,0,4,31,1,37,5,NO
Class,net.sf.mpxj.sdef.UnitCostRecord,4,0,2,0,11,0,1,18,2,0,2,NO
Class,net.sf.mpxj.sdef.VolumeRecord,3,0,2,0,11,0,1,14,2,0,2,NO
Public Class,net.sf.mpxj.SubProject,0,0,16,7,16,0,16,74,1,83,16,NO
Public Class,net.sf.mpxj.SubProjectContainer,1,0,2,1,12,0,2,12,3,0,2,NO
Abstract Class,net.sf.mpxj.synchro.BlockReader,2,2,3,1,3,0,2,24,1,0,4,NO
Class,net.sf.mpxj.synchro.BytesReadInputStream,0,0,3,2,3,0,3,18,2,33,3,NO
Class,net.sf.mpxj.synchro.CalendarDetailReader,1,0,4,0,13,0,1,21,2,0,4,NO
Class,net.sf.mpxj.synchro.CalendarReader,4,0,5,1,14,0,2,37,2,60,5,NO
Class,net.sf.mpxj.synchro.CommentaryReader,3,0,4,0,13,0,1,26,2,0,5,NO
Class,net.sf.mpxj.synchro.CompanyReader,4,0,3,0,12,0,1,27,2,0,4,NO
Class,net.sf.mpxj.synchro.CostReader,3,0,3,0,12,0,1,17,2,0,4,NO
Class,net.sf.mpxj.synchro.DayTypeAssignmentReader,3,0,4,0,13,0,1,23,2,0,5,NO
Class,net.sf.mpxj.synchro.DayTypeReader,2,0,4,0,13,0,1,24,2,0,4,NO
Class,net.sf.mpxj.synchro.PredecessorReader,5,0,4,0,13,1,1,68,2,0,8,NO
Class,net.sf.mpxj.synchro.ResourceAssignmentReader,3,0,3,0,12,0,1,30,2,0,4,NO
Class,net.sf.mpxj.synchro.ResourceReader,5,0,3,0,12,0,1,35,2,0,5,NO
Class,net.sf.mpxj.synchro.StreamReader,8,0,22,2,22,0,22,135,1,59,26,NO
Class,net.sf.mpxj.synchro.Synchro,1,0,0,0,0,0,0,6,1,0,0,NO
Class,net.sf.mpxj.synchro.SynchroData,8,0,9,3,9,6,3,147,1,66,22,NO
Class,net.sf.mpxj.synchro.SynchroLogger,3,0,1,0,8,1,7,72,1,12,15,NO
Public Class,net.sf.mpxj.synchro.SynchroReader,31,0,23,7,31,21,2,416,3,80,69,NO
Class,net.sf.mpxj.synchro.SynchroTable,0,0,6,3,6,0,6,31,1,50,6,NO
Abstract Class,net.sf.mpxj.synchro.TableReader,7,13,9,2,9,0,3,97,1,64,18,NO
Class,net.sf.mpxj.synchro.TaskReader,7,0,3,0,12,0,1,71,2,0,3,NO
Class,net.sf.mpxj.synchro.TimeRangeBlockReader,1,0,2,0,5,0,1,14,2,0,2,NO
Class,net.sf.mpxj.synchro.UnknownBlockReader,1,0,3,1,6,0,2,24,2,33,4,NO
Class,net.sf.mpxj.synchro.UnknownTableReader,1,0,5,2,14,0,2,31,2,60,6,NO
Class,net.sf.mpxj.synchro.UserFieldReader,3,0,12,0,21,8,1,107,2,0,19,NO
Public Class,net.sf.mpxj.Table,1,0,9,4,9,0,9,58,1,66,10,NO
Public Class,net.sf.mpxj.TableContainer,1,0,5,2,15,1,2,34,3,60,6,NO
Public Class,net.sf.mpxj.TimephasedCost,0,0,0,0,13,0,0,3,2,0,0,NO
Public Class,net.sf.mpxj.TimephasedWork,1,0,3,0,16,0,3,23,2,0,3,NO
Class,net.sf.mpxj.turboproject.MapRow,3,0,8,1,8,0,8,42,1,75,9,NO
Class,net.sf.mpxj.turboproject.PEPUtility,1,0,0,0,6,0,6,73,1,0,12,NO
Class,net.sf.mpxj.turboproject.Table,3,11,5,1,5,0,3,34,1,40,6,NO
Class,net.sf.mpxj.turboproject.TableA0TAB,0,0,1,0,6,0,0,10,2,0,1,NO
Class,net.sf.mpxj.turboproject.TableA1TAB,1,0,1,0,6,0,0,15,2,0,1,NO
Class,net.sf.mpxj.turboproject.TableA2TAB,1,0,1,0,6,0,0,11,2,0,1,NO
Class,net.sf.mpxj.turboproject.TableA3TAB,1,0,1,0,6,0,0,14,2,0,1,NO
Class,net.sf.mpxj.turboproject.TableA5TAB,3,0,1,0,6,0,0,23,2,0,2,NO
Class,net.sf.mpxj.turboproject.TableCALXTAB,1,0,1,0,6,0,0,15,2,0,2,NO
Class,net.sf.mpxj.turboproject.TableCONTAB,4,0,2,0,7,1,0,37,2,0,5,NO
Class,net.sf.mpxj.turboproject.TableNCALTAB,1,0,1,0,6,0,0,23,2,0,2,NO
Class,net.sf.mpxj.turboproject.TableRTAB,1,0,1,1,6,0,0,27,2,0,2,NO
Class,net.sf.mpxj.turboproject.TableUSGTAB,1,0,1,0,6,0,0,14,2,0,2,NO
Class,net.sf.mpxj.turboproject.TableWBSTAB,1,0,1,0,6,0,0,16,2,0,2,NO
Public Class,net.sf.mpxj.utility.DataExportUtility,1,0,4,0,5,3,2,233,1,0,35,NO
Public Class,net.sf.mpxj.utility.ProjectCleanUtility,10,0,10,2,11,10,1,283,1,81,38,NO
Public Class,net.sf.mpxj.utility.TimephasedUtility,11,0,11,0,11,7,4,215,1,0,38,NO
Public Class,net.sf.mpxj.utility.TimescaleUtility,3,0,3,1,3,0,3,118,1,0,14,NO
Public Class,net.sf.mpxj.ViewContainer,1,0,2,1,12,0,2,12,3,0,2,NO
Public Class,net.sf.mpxj.ViewState,3,0,4,4,4,0,4,26,1,50,4,NO
Public Abstract Class,net.sf.mpxj.writer.AbstractProjectWriter,1,6,2,0,2,0,2,17,1,0,2,NO
Public Class,net.sf.mpxj.writer.ProjectWriterUtility,7,0,1,0,3,1,2,36,1,0,5,NO
