Kind,Name,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,ALTER
Public Class,com.aelitis.azureus.ui.swt.devices.columns.ColumnTJ_Tags,4,0,3,0,3,0,3,29,1,0,6,NO
Public Class,com.aelitis.azureus.ui.swt.devices.DeviceInfoArea,23,0,6,3,26,2,3,315,3,50,24,NO
Public Class,com.aelitis.azureus.ui.swt.devices.DeviceInternetView,13,0,11,8,19,0,3,303,2,84,26,NO
Public Class,com.aelitis.azureus.ui.swt.devices.DeviceManagerUI,72,0,34,33,47,14,3,3798,1,95,181,NO
Public Class,com.aelitis.azureus.ui.swt.devices.DevicesFTUX,29,0,6,9,10,4,3,309,1,86,29,NO
Public Class,com.aelitis.azureus.ui.swt.devices.DevicesODFTUX,13,0,7,11,7,5,0,333,1,75,18,NO
Public Class,com.aelitis.azureus.ui.swt.devices.DevicesWizard,6,0,4,10,5,3,2,191,1,68,14,NO
Public Class,com.aelitis.azureus.ui.swt.devices.SBC_DevicesODView,31,0,10,4,30,2,8,438,3,74,21,NO
Public Class,com.aelitis.azureus.ui.swt.devices.SBC_DevicesView,72,0,29,14,49,11,15,1319,3,89,195,NO
Public Abstract Class,com.aelitis.azureus.ui.swt.devices.TranscodeChooser,28,1,12,16,13,4,7,613,1,80,66,NO
Public Class,com.aelitis.azureus.ui.swt.extlistener.StimulusRPC,3,0,0,0,1,0,1,152,1,0,1,NO
Public Class,com.aelitis.azureus.ui.swt.feature.FeatureManagerInstallWindow,15,0,8,6,8,0,8,126,1,78,20,NO
Public Class,com.aelitis.azureus.ui.swt.feature.FeatureManagerUI,22,0,0,0,18,4,13,601,1,91,40,NO
Public Class,com.aelitis.azureus.ui.swt.feature.FeatureManagerUIListener,28,0,7,3,9,4,5,328,1,81,52,NO
Public Class,com.aelitis.azureus.ui.swt.imageloader.ImageLoader,13,0,34,8,38,12,24,1042,1,90,217,NO
Public Class,com.aelitis.azureus.ui.swt.imageloader.ImageLoaderRefInfo,0,0,11,2,11,0,0,62,1,36,16,NO
Public Class,com.aelitis.azureus.ui.swt.Initializer,58,0,16,9,18,5,13,545,1,87,61,NO
Public Abstract Class,com.aelitis.azureus.ui.swt.mdi.BaseMDI,38,2,58,11,78,3,49,734,3,92,163,NO
Public Abstract Class,com.aelitis.azureus.ui.swt.mdi.BaseMdiEntry,38,2,79,22,123,1,76,785,2,95,200,NO
Public Class,com.aelitis.azureus.ui.swt.mdi.TabbedEntry,21,0,30,4,153,3,27,440,3,89,79,NO
Public Class,com.aelitis.azureus.ui.swt.mdi.TabbedMDI,34,0,35,12,113,10,22,797,4,92,89,NO
Public Class,com.aelitis.azureus.ui.swt.player.PlayerInstaller,9,0,4,4,4,0,4,119,1,62,7,NO
Public Class,com.aelitis.azureus.ui.swt.player.PlayerInstallWindow,7,0,5,6,5,0,5,75,1,83,7,NO
Public Class,com.aelitis.azureus.ui.swt.plugininstall.SimplePluginInstaller,15,0,4,7,4,0,4,186,1,53,12,NO
Public Class,com.aelitis.azureus.ui.swt.plugininstall.SimplePluginInstallWindow,7,0,5,7,5,0,5,85,1,80,7,NO
Public Class,com.aelitis.azureus.ui.swt.search.SBC_SearchResult,5,0,21,9,21,0,21,202,1,85,40,NO
Public Class,com.aelitis.azureus.ui.swt.search.SBC_SearchResultsView,51,0,27,19,27,8,15,1233,1,92,77,YES
Public Class,com.aelitis.azureus.ui.swt.search.SearchHandler,27,0,0,0,1,0,1,93,1,0,11,NO
Public Class,com.aelitis.azureus.ui.swt.search.SearchResultsTabArea,24,0,12,16,32,2,8,216,3,84,39,NO
Public Class,com.aelitis.azureus.ui.swt.search.SearchResultsTabAreaBrowser,13,0,8,3,10,3,5,194,1,86,20,NO
Public Class,com.aelitis.azureus.ui.swt.search.SearchUI,9,0,2,1,2,1,1,65,1,0,3,NO
Public Class,com.aelitis.azureus.ui.swt.search.SearchUtils,20,0,0,0,5,1,4,418,1,0,11,YES
Public Class,com.aelitis.azureus.ui.swt.shells.BrowserWindow,12,0,5,3,6,0,6,167,1,72,15,NO
Public Class,com.aelitis.azureus.ui.swt.shells.main.DebugMenuHelper,2,0,0,0,1,0,1,159,1,0,3,NO
Public Class,com.aelitis.azureus.ui.swt.shells.main.MainHelpers,3,0,0,0,1,0,0,21,1,0,4,NO
Public Class,com.aelitis.azureus.ui.swt.shells.main.MainMDISetup,22,0,0,0,3,2,1,654,1,0,9,NO
Public Class,com.aelitis.azureus.ui.swt.shells.main.MainMenu,23,0,13,1,16,10,6,469,1,37,45,NO
Public Class,com.aelitis.azureus.ui.swt.shells.main.MainWindowDelayStub,23,0,22,8,22,7,15,696,1,86,33,NO
Public Class,com.aelitis.azureus.ui.swt.shells.main.MainWindowFactory,7,0,0,0,3,1,2,49,1,0,5,NO
Public Class,com.aelitis.azureus.ui.swt.shells.main.MainWindowImpl,97,0,45,24,46,25,19,1800,1,93,215,NO
Public Class,com.aelitis.azureus.ui.swt.shells.main.UIFunctionsImpl,86,0,63,3,64,2,62,1026,1,92,162,YES
Public Class,com.aelitis.azureus.ui.swt.shells.opentorrent.OpenTorrentOptionsWindow,40,0,24,19,26,19,5,4569,1,91,84,YES
Public Class,com.aelitis.azureus.ui.swt.shells.opentorrent.OpenTorrentWindow,39,0,12,11,13,6,5,431,1,88,75,YES
Public Class,com.aelitis.azureus.ui.swt.shells.opentorrent.TableColumnOTOF_Download,3,0,4,0,13,0,2,29,2,0,6,NO
Public Class,com.aelitis.azureus.ui.swt.shells.opentorrent.TableColumnOTOF_Ext,5,0,3,0,3,0,3,25,1,0,4,NO
Public Class,com.aelitis.azureus.ui.swt.shells.opentorrent.TableColumnOTOF_Name,5,0,3,0,3,0,3,42,1,0,5,NO
Public Class,com.aelitis.azureus.ui.swt.shells.opentorrent.TableColumnOTOF_Path,5,0,3,0,3,0,3,31,1,0,5,NO
Public Class,com.aelitis.azureus.ui.swt.shells.opentorrent.TableColumnOTOF_Position,5,0,3,0,3,0,3,28,1,0,5,NO
Public Class,com.aelitis.azureus.ui.swt.shells.opentorrent.TableColumnOTOF_Priority,5,0,3,0,3,0,3,46,1,0,10,NO
Public Class,com.aelitis.azureus.ui.swt.shells.opentorrent.TableColumnOTOF_Size,9,0,4,0,4,0,4,48,1,0,8,NO
Public Class,com.aelitis.azureus.ui.swt.shells.opentorrent.TableColumnOTOT_Name,6,0,3,0,3,0,3,23,1,0,4,NO
Public Class,com.aelitis.azureus.ui.swt.shells.opentorrent.TableColumnOTOT_Position,5,0,3,0,3,0,3,28,1,0,5,NO
Public Class,com.aelitis.azureus.ui.swt.shells.opentorrent.TableColumnOTOT_Size,7,0,3,0,3,0,3,33,1,0,7,NO
Public Class,com.aelitis.azureus.ui.swt.shells.RemotePairingWindow,34,0,14,19,15,5,6,571,1,84,50,NO
Public Class,com.aelitis.azureus.ui.swt.shells.uiswitcher.UISwitcherWindow,5,0,3,4,4,0,4,210,1,66,10,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTBGImagePainter,4,0,12,21,13,3,10,514,1,78,104,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTBGImagePainter2,4,0,12,24,13,3,10,544,1,78,105,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTColorWithAlpha,0,0,1,2,1,0,1,8,1,0,1,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkin,37,0,63,19,65,29,31,1341,1,94,291,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinButtonUtility,7,0,9,5,9,0,9,222,1,71,27,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinFactory,1,0,0,0,2,0,2,16,1,0,2,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinImageChanger,2,0,2,4,2,0,2,94,1,25,21,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinObjectAdapter,2,1,8,0,8,0,8,51,1,0,16,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinObjectBasic,22,14,51,34,51,2,47,854,1,94,152,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinObjectBrowser,16,0,20,14,71,4,16,358,2,89,49,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinObjectButton,7,0,6,4,57,1,5,123,2,79,16,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinObjectCheckbox,5,0,6,3,57,0,6,85,2,72,13,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinObjectCombo,6,0,7,2,58,1,6,142,2,71,27,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinObjectContainer,7,4,18,5,69,1,13,269,2,91,52,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinObjectExpandBar,7,0,8,3,77,1,4,92,3,66,18,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinObjectExpandItem,6,0,15,5,84,3,11,215,3,82,36,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinObjectImage,8,0,12,6,63,2,7,482,2,83,37,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinObjectImage2,8,0,12,6,63,2,7,495,2,83,37,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinObjectSash,6,0,11,13,62,0,8,340,2,81,45,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinObjectSeparator,2,0,1,1,52,0,1,16,2,0,2,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinObjectSlider,6,0,17,21,68,4,13,312,2,83,60,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinObjectTab,4,0,8,3,77,0,8,63,3,66,15,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinObjectTabFolder,5,0,6,1,75,1,4,49,3,66,12,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinObjectText1,10,0,11,5,62,0,11,264,2,65,51,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinObjectText2,15,0,15,22,66,2,13,615,2,81,92,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinObjectTextbox,7,0,6,3,57,1,5,162,2,72,34,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinObjectToggle,5,0,6,3,57,0,6,76,2,72,10,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinPropertiesClone,3,0,25,4,25,1,24,294,1,43,89,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinPropertiesImpl,4,0,8,0,30,1,7,76,2,75,16,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinPropertiesParamImpl,1,0,23,2,23,0,23,82,1,43,24,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinTabSet,10,0,16,6,19,4,12,208,1,82,48,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTSkinUtils,9,0,0,0,8,0,7,267,1,87,44,NO
Public Class,com.aelitis.azureus.ui.swt.skin.SWTTextPaintListener,5,0,2,6,2,0,2,63,1,8,12,NO
Public Class,com.aelitis.azureus.ui.swt.skin.UISWTViewSkinAdapter,6,1,3,5,3,0,2,138,1,46,14,NO
Public Class,com.aelitis.azureus.ui.swt.subscriptions.SBC_SubscriptionResult,5,0,23,16,23,1,20,236,1,89,44,NO
Public Class,com.aelitis.azureus.ui.swt.subscriptions.SBC_SubscriptionResultsView,49,0,23,12,43,7,15,760,3,89,79,YES
Public Class,com.aelitis.azureus.ui.swt.subscriptions.SubscriptionListWindow,12,0,7,17,7,2,4,371,1,76,23,NO
Public Class,com.aelitis.azureus.ui.swt.subscriptions.SubscriptionManagerUI,68,0,19,14,29,16,1,2172,1,95,121,NO
Public Class,com.aelitis.azureus.ui.swt.subscriptions.SubscriptionMDIEntry,17,0,10,5,11,1,4,150,1,72,26,NO
Public Class,com.aelitis.azureus.ui.swt.subscriptions.SubscriptionSelectedContent,10,0,14,2,14,0,13,94,1,75,20,NO
Public Class,com.aelitis.azureus.ui.swt.subscriptions.SubscriptionsView,32,0,17,5,17,7,10,372,1,82,44,NO
Public Class,com.aelitis.azureus.ui.swt.subscriptions.SubscriptionView,2,0,5,1,5,0,5,30,1,40,5,NO
Public Class,com.aelitis.azureus.ui.swt.subscriptions.SubscriptionViewExternalBrowser,23,0,10,5,10,7,3,140,1,76,25,NO
Public Class,com.aelitis.azureus.ui.swt.subscriptions.SubscriptionViewInternalBrowser,33,0,20,8,22,9,10,514,1,89,53,NO
Public Class,com.aelitis.azureus.ui.swt.subscriptions.SubscriptionViewInternalNative,0,0,2,0,5,0,2,17,2,0,2,NO
Public Class,com.aelitis.azureus.ui.swt.subscriptions.SubscriptionWizard,26,0,16,42,18,11,4,952,1,88,41,NO
Public Class,com.aelitis.azureus.ui.swt.toolbar.ToolBarItemSO,8,0,10,5,10,1,9,82,1,65,22,NO
Public Class,com.aelitis.azureus.ui.swt.UIConfigDefaultsSWTv3,9,0,0,0,1,0,1,141,1,0,26,NO
Public Class,com.aelitis.azureus.ui.swt.UIFunctionsManagerSWT,2,0,0,0,4,0,1,12,2,0,2,NO
Public Class,com.aelitis.azureus.ui.swt.UISkinnableManagerSWT,1,0,3,1,4,0,4,33,1,50,7,NO
Public Class,com.aelitis.azureus.ui.swt.uiupdater.UIUpdaterSWT,17,0,11,11,29,2,10,272,2,86,45,NO
Public Class,com.aelitis.azureus.ui.swt.utils.ColorCache,6,0,0,0,12,3,9,252,1,0,57,NO
Public Class,com.aelitis.azureus.ui.swt.utils.ColorCache2,4,0,0,0,2,0,2,132,1,50,3,NO
Public Class,com.aelitis.azureus.ui.swt.utils.FontUtils,2,0,0,0,14,1,13,234,1,88,41,NO
Public Class,com.aelitis.azureus.ui.swt.utils.SearchSubsUtils,17,0,0,0,5,1,4,197,1,80,27,NO
Public Class,com.aelitis.azureus.ui.swt.utils.TagUIUtilsV3,16,0,0,0,1,0,1,99,1,0,7,NO
Public Class,com.aelitis.azureus.ui.swt.utils.TorrentUIUtilsV3,33,0,0,0,6,2,4,296,1,66,39,YES
Public Class,com.aelitis.azureus.ui.swt.utils.UIMagnetHandler,4,0,1,0,1,0,1,12,1,0,2,NO
Public Class,com.aelitis.azureus.ui.swt.views.PieceGraphView,14,0,9,13,9,7,2,379,1,82,64,NO
Public Class,com.aelitis.azureus.ui.swt.views.skin.Browse,19,0,4,4,24,0,4,122,3,62,10,NO
Public Abstract Class,com.aelitis.azureus.ui.swt.views.skin.InfoBarUtil,9,6,7,7,7,0,5,142,1,64,22,NO
Public Class,com.aelitis.azureus.ui.swt.views.skin.MyTorrentsView_Big,12,0,4,2,116,0,3,54,3,50,12,NO
Public Class,com.aelitis.azureus.ui.swt.views.skin.SB_Discovery,13,0,5,2,5,3,1,161,1,90,12,NO
Public Class,com.aelitis.azureus.ui.swt.views.skin.SB_Transfers,43,0,0,0,22,12,4,1306,1,89,137,NO
Public Class,com.aelitis.azureus.ui.swt.views.skin.SB_Vuze,7,0,2,2,2,1,1,125,1,100,2,NO
Public Class,com.aelitis.azureus.ui.swt.views.skin.SBC_ActivityTableView,29,0,13,4,34,1,12,365,3,78,37,NO
Public Class,com.aelitis.azureus.ui.swt.views.skin.SBC_ActivityView,15,0,6,4,26,0,5,124,3,58,22,NO
Public Class,com.aelitis.azureus.ui.swt.views.skin.SBC_ArchivedDownloadsView,36,0,23,7,43,2,20,504,3,88,63,NO
Public Class,com.aelitis.azureus.ui.swt.views.skin.SBC_BurnFTUX,17,0,5,4,26,1,5,82,3,55,17,NO
Public Class,com.aelitis.azureus.ui.swt.views.skin.SBC_DownloadHistoryView,35,0,23,6,43,2,20,531,3,86,67,NO
Public Class,com.aelitis.azureus.ui.swt.views.skin.SBC_GenericBrowsePage,10,0,2,3,22,1,1,62,3,16,6,NO
Public Class,com.aelitis.azureus.ui.swt.views.skin.SBC_LibraryTableView,43,1,13,7,34,0,11,354,3,81,71,NO
Public Class,com.aelitis.azureus.ui.swt.views.skin.SBC_LibraryTableView_Big,4,0,4,0,38,0,4,33,4,0,9,NO
Public Class,com.aelitis.azureus.ui.swt.views.skin.SBC_LibraryView,25,0,11,13,31,1,7,619,3,91,45,NO
Public Class,com.aelitis.azureus.ui.swt.views.skin.SBC_PlusFTUX,20,0,5,3,26,1,5,84,3,53,17,NO
Public Class,com.aelitis.azureus.ui.swt.views.skin.SBC_TagDiscovery,31,0,23,11,43,2,19,386,3,90,52,NO
Public Class,com.aelitis.azureus.ui.swt.views.skin.SBC_TagsOverview,68,0,34,7,54,4,29,635,3,89,99,YES
Public Class,com.aelitis.azureus.ui.swt.views.skin.SBC_TorrentDetailsView,24,0,21,5,42,5,16,347,3,87,48,NO
Public Class,com.aelitis.azureus.ui.swt.views.skin.sidebar.SideBar,48,0,37,17,115,10,17,1298,4,93,149,NO
Public Class,com.aelitis.azureus.ui.swt.views.skin.sidebar.SideBarEntrySWT,30,0,33,22,156,1,25,1017,3,92,163,NO
Public Class,com.aelitis.azureus.ui.swt.views.skin.sidebar.SideBarToolTips,7,0,6,6,6,2,4,155,1,61,33,NO
Public Class,com.aelitis.azureus.ui.swt.views.skin.sidebar.SideBarVitalityImageSWT,8,0,20,14,20,1,19,208,1,90,37,NO
Public Class,com.aelitis.azureus.ui.swt.views.skin.SkinnedDialog,8,1,14,6,14,0,13,114,1,80,17,NO
Public Abstract Class,com.aelitis.azureus.ui.swt.views.skin.SkinView,13,23,12,5,20,0,12,90,2,76,21,NO
Public Class,com.aelitis.azureus.ui.swt.views.skin.SkinViewManager,5,0,0,0,10,0,10,141,1,68,32,NO
Public Abstract Class,com.aelitis.azureus.ui.swt.views.skin.StandardButtonsArea,2,5,10,6,10,0,9,173,1,68,29,NO
Public Class,com.aelitis.azureus.ui.swt.views.skin.ToolBarView,38,0,29,10,49,11,16,882,3,90,131,NO
Public Class,com.aelitis.azureus.ui.swt.views.skin.TorrentListViewsUtils,41,0,0,0,12,6,6,530,1,94,56,NO
Public Class,com.aelitis.azureus.ui.swt.views.skin.VuzeMessageBox,15,0,32,16,32,0,31,292,1,91,63,NO
Public Class,com.aelitis.azureus.ui.swt.views.skin.WelcomeView,14,0,3,2,26,2,4,107,3,62,12,NO
Public Class,com.aelitis.azureus.ui.swt.views.TopBarView,27,0,7,5,27,4,2,392,3,71,45,NO
Public Class,com.aelitis.azureus.ui.swt.views.ViewDownSpeedGraph,12,0,8,7,8,6,2,87,1,78,15,NO
Public Class,com.aelitis.azureus.ui.swt.views.ViewQuickConfig,11,0,7,2,7,5,2,240,1,64,13,NO
Public Class,com.aelitis.azureus.ui.swt.views.ViewQuickNetInfo,9,0,7,5,7,5,2,93,1,71,17,NO
Public Class,com.aelitis.azureus.ui.swt.views.ViewQuickNotifications,9,0,7,5,7,5,2,153,1,68,21,NO
Public Class,com.aelitis.azureus.ui.swt.views.ViewTitleInfoBetaP,4,0,3,2,4,0,4,66,1,62,5,NO
Public Class,com.aelitis.azureus.ui.swt.views.ViewUpSpeedGraph,13,0,8,7,8,6,2,87,1,78,15,NO
Public Class,com.aelitis.azureus.ui.swt.widgets.AnimatedImage,3,0,10,6,10,3,7,109,1,78,16,NO
Public Class,com.aelitis.azureus.ui.UIFunctionsManager,3,1,0,0,3,0,3,56,1,16,9,NO
Public Abstract Class,com.aelitis.azureus.ui.UIStatusTextClickListener,0,0,1,0,1,0,1,4,1,0,0,NO
Public Class,com.aelitis.azureus.ui.utils.ImageBytesDownloader,6,0,0,0,1,0,1,60,1,0,3,YES
Public Class,com.aelitis.azureus.util.ConstantsVuze,5,0,0,0,1,0,1,11,1,0,1,NO
Public Class,com.aelitis.azureus.util.ContentNetworkUtils,4,0,0,0,3,0,3,30,1,0,8,NO
Public Class,com.aelitis.azureus.util.DataSourceUtils,22,0,0,0,6,0,6,229,1,0,70,NO
Public Class,com.aelitis.azureus.util.DLReferals,0,0,0,0,0,0,0,11,1,0,0,NO
Public Class,com.aelitis.azureus.util.DownloadUtils,5,0,0,0,4,0,4,77,1,0,17,NO
Public Class,com.aelitis.azureus.util.ExternalStimulusHandler,5,0,0,0,2,0,1,88,1,0,8,NO
Public Class,com.aelitis.azureus.util.FeatureUtils,13,0,0,0,15,3,12,255,1,66,49,NO
Public Class,com.aelitis.azureus.util.ImportExportUtils,2,0,0,0,24,0,24,300,1,0,54,NO
Public Class,com.aelitis.azureus.util.InitialisationFunctions,24,0,0,0,5,1,2,340,1,0,5,YES
Public Class,com.aelitis.azureus.util.JSONUtils,7,0,0,0,7,2,5,116,1,0,24,NO
Public Class,com.aelitis.azureus.util.LocalResourceHTTPServer,6,0,3,4,3,0,3,49,1,33,6,NO
Public Class,com.aelitis.azureus.util.MapUtils,3,0,0,0,11,0,11,193,1,0,50,NO
Public Class,com.aelitis.azureus.util.NavigationHelper,6,0,0,0,4,0,2,136,1,50,12,NO
Public Class,com.aelitis.azureus.util.PlayUtils,35,0,0,0,23,6,17,431,1,93,96,NO
Public Class,com.aelitis.azureus.util.StringCompareUtils,0,0,0,0,1,0,1,11,1,0,2,NO
Public Class,com.aelitis.azureus.util.UrlFilter,9,0,10,5,11,1,9,140,1,84,29,NO
Public Class,com.aelitis.net.magneturi.impl.MagnetURIHandlerClient,0,0,2,0,3,1,2,99,1,0,18,NO
Public Class,com.aelitis.net.magneturi.impl.MagnetURIHandlerImpl,19,0,17,4,26,2,8,821,2,89,116,NO
Public Abstract Class,com.aelitis.net.magneturi.MagnetURIHandler,3,1,6,0,7,0,7,39,1,0,1,NO
Public Class,com.aelitis.net.magneturi.MagnetURIHandlerException,0,0,1,0,1,0,1,11,2,0,1,NO
Public Class,com.aelitis.net.natpmp.impl.NatPMPDeviceImpl,2,0,18,7,22,2,18,239,1,90,40,NO
Public Class,com.aelitis.net.natpmp.NatPMPDeviceFactory,3,0,0,0,1,0,1,10,1,0,1,NO
Public Class,com.aelitis.net.natpmp.upnp.impl.NatPMPImpl,4,0,6,2,6,0,6,112,1,33,13,NO
Public Class,com.aelitis.net.natpmp.upnp.impl.NatPMPUPnPImpl,6,0,7,6,7,0,5,91,1,69,15,NO
Public Class,com.aelitis.net.natpmp.upnp.impl.NatPMPUPnPRootDeviceImpl,8,0,12,7,12,0,12,315,1,85,12,NO
Public Class,com.aelitis.net.natpmp.upnp.NatPMPUPnPFactory,5,0,0,0,1,0,1,11,1,0,1,NO
Public Class,com.aelitis.net.udp.mc.impl.MCGroupImpl,10,0,13,13,15,9,6,591,1,78,95,NO
Public Class,com.aelitis.net.udp.mc.MCGroupException,0,0,2,0,2,0,2,17,2,0,2,NO
Public Class,com.aelitis.net.udp.mc.MCGroupFactory,4,0,0,0,2,0,2,20,1,0,2,NO
Public Class,com.aelitis.net.udp.uc.impl.PRUDPPacketHandlerFactoryImpl,6,0,0,0,3,0,3,105,1,33,9,NO
Public Class,com.aelitis.net.udp.uc.impl.PRUDPPacketHandlerImpl,36,0,32,37,32,2,23,1097,1,91,155,NO
Public Class,com.aelitis.net.udp.uc.impl.PRUDPPacketHandlerRequestImpl,5,0,8,7,8,0,1,92,1,66,17,NO
Public Class,com.aelitis.net.udp.uc.impl.PRUDPPacketHandlerSocks,14,0,23,5,23,1,21,387,1,84,54,NO
Public Class,com.aelitis.net.udp.uc.impl.PRUDPPacketHandlerStatsImpl,2,0,14,6,14,0,8,90,1,84,15,NO
Public Abstract Class,com.aelitis.net.udp.uc.PRUDPPacket,2,2,13,5,13,0,11,89,1,80,12,NO
Public Class,com.aelitis.net.udp.uc.PRUDPPacketHandlerException,0,0,2,0,4,0,2,16,3,0,2,NO
Public Class,com.aelitis.net.udp.uc.PRUDPPacketHandlerFactory,4,0,0,0,5,0,5,35,1,0,5,NO
Public Abstract Class,com.aelitis.net.udp.uc.PRUDPPacketReply,4,9,3,0,18,0,5,61,2,70,8,NO
Public Abstract Class,com.aelitis.net.udp.uc.PRUDPPacketRequest,4,7,7,2,22,0,8,91,2,72,12,NO
Public Class,com.aelitis.net.upnp.impl.device.UPnPDeviceImageImpl,0,0,5,4,5,0,5,26,1,60,5,NO
Public Class,com.aelitis.net.upnp.impl.device.UPnPDeviceImpl,8,0,21,13,21,0,18,204,1,88,39,NO
Public Class,com.aelitis.net.upnp.impl.device.UPnPRootDeviceImpl,11,0,20,13,20,0,16,293,1,85,55,NO
Public Class,com.aelitis.net.upnp.impl.services.UPnPActionArgumentImpl,0,0,3,2,3,0,2,24,1,33,3,NO
Public Class,com.aelitis.net.upnp.impl.services.UPnPActionImpl,5,0,4,2,4,0,3,29,1,50,4,NO
Public Class,com.aelitis.net.upnp.impl.services.UPnPActionInvocationImpl,9,0,4,3,4,0,3,112,1,50,18,NO
Public Class,com.aelitis.net.upnp.impl.services.UPnPServiceImpl,17,0,19,8,19,0,14,229,1,85,44,NO
Public Class,com.aelitis.net.upnp.impl.services.UPnPSSOfflineDownloaderImpl,6,0,10,1,10,0,9,239,1,0,41,NO
Public Class,com.aelitis.net.upnp.impl.services.UPnPSSWANCommonInterfaceConfigImpl,9,0,3,1,3,0,2,40,1,0,7,NO
Public Abstract Class,com.aelitis.net.upnp.impl.services.UPnPSSWANConnectionImpl,19,2,13,5,13,0,10,418,1,73,60,NO
Public Class,com.aelitis.net.upnp.impl.services.UPnPSSWANIPConnectionImpl,1,0,2,0,15,0,1,16,2,0,2,NO
Public Class,com.aelitis.net.upnp.impl.services.UPnPSSWANPPPConnectionImpl,1,0,2,0,15,0,1,16,2,0,2,NO
Public Class,com.aelitis.net.upnp.impl.services.UPnPStateVariableImpl,7,0,4,2,4,0,3,57,1,25,8,NO
Public Class,com.aelitis.net.upnp.impl.ssdp.SSDPCore,11,0,15,11,16,1,10,413,1,84,70,NO
Public Class,com.aelitis.net.upnp.impl.ssdp.SSDPIGDImpl,10,0,17,6,17,0,11,253,1,82,44,NO
Public Class,com.aelitis.net.upnp.impl.SSDPIGDFactory,4,0,0,0,1,0,1,11,1,0,1,NO
Public Class,com.aelitis.net.upnp.impl.UPnPImpl,29,0,29,16,35,0,26,724,2,91,85,NO
Public Class,com.aelitis.net.upnp.UPnPException,2,0,4,5,4,0,4,50,2,60,4,NO
Public Class,com.aelitis.net.upnp.UPnPFactory,7,0,0,0,2,0,2,22,1,0,2,NO
Public Class,com.aelitis.net.upnpms.impl.Test,4,0,0,0,2,1,1,42,1,0,5,NO
Public Class,com.aelitis.net.upnpms.impl.UPNPMSBrowserImpl,10,0,5,5,5,2,2,126,1,60,16,NO
Public Class,com.aelitis.net.upnpms.impl.UPNPMSContainerImpl,6,0,5,4,5,1,3,102,1,55,22,NO
Public Class,com.aelitis.net.upnpms.impl.UPNPMSItemImpl,0,0,6,5,6,0,5,48,1,66,6,NO
Public Class,com.aelitis.net.upnpms.UPNPMSBrowserFactory,3,0,0,0,1,0,1,12,1,0,1,NO
Public Class,com.aelitis.net.upnpms.UPnPMSException,0,0,2,0,2,0,2,17,2,0,2,NO
Public Class,org.apache.commons.lang.Entities,2,0,6,1,7,0,6,529,1,57,18,NO
Class,org.apache.commons.lang.IntHashMap,1,0,13,4,13,0,12,148,1,65,33,NO
Public Class,org.bouncycastle.util.encoders.Base64,0,0,0,0,5,0,5,317,1,0,34,NO
Public Class,org.gudy.azureus2.core3.category.CategoryManager,3,0,0,0,7,0,7,23,1,0,7,NO
Public Class,org.gudy.azureus2.core3.category.impl.CategoryImpl,14,0,51,11,164,1,47,477,2,91,90,NO
Public Class,org.gudy.azureus2.core3.category.impl.CategoryManagerImpl,34,0,20,3,62,3,12,416,2,80,71,NO
Public Class,org.gudy.azureus2.core3.config.COConfigurationManager,10,0,0,4,62,0,62,462,1,99,79,NO
