Kind,Name,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,Alter
Public Class,com.logicaldoc.web.data.TicketsDataServlet,6,0,1,0,1,0,0,66,2,0,10,NO
Public Class,com.logicaldoc.web.data.TokenFiltersDataServlet,4,0,1,0,1,0,0,52,2,0,9,NO
Public Class,com.logicaldoc.web.data.UserHistoryDataServlet,9,0,1,0,1,0,0,49,2,0,9,NO
Public Class,com.logicaldoc.web.data.UsersDataServlet,10,0,1,0,1,0,0,76,2,0,20,YES
Public Class,com.logicaldoc.web.data.VersionsDataServlet,6,0,1,0,1,0,0,72,2,0,11,NO
Public Class,com.logicaldoc.web.DisplayServlet,6,0,2,0,2,0,2,34,2,50,6,NO
Public Class,com.logicaldoc.web.DocumentResourceUpload,15,0,3,0,3,0,1,63,2,66,8,NO
Public Class,com.logicaldoc.web.DownloadAttachmentServlet,18,0,1,0,1,0,1,54,2,0,11,NO
Public Class,com.logicaldoc.web.DownloadServlet,16,0,2,0,2,0,1,101,2,0,26,NO
Public Class,com.logicaldoc.web.ExportZip,16,0,3,0,3,0,3,90,2,66,14,NO
Public Class,com.logicaldoc.web.GarbageCollector,0,0,1,0,1,0,1,5,2,0,1,NO
Public Class,com.logicaldoc.web.listener.ApplicationListener,7,0,5,0,6,1,5,181,2,58,37,YES
Public Class,com.logicaldoc.web.listener.ContextListener,4,0,3,0,3,1,2,24,2,66,4,NO
Public Class,com.logicaldoc.web.LogDownload,8,0,4,0,4,1,3,135,2,75,26,NO
Public Class,com.logicaldoc.web.PswRecovery,14,0,3,0,3,0,3,96,1,66,12,NO
Public Class,com.logicaldoc.web.service.AttributeSetServiceImpl,16,0,7,0,7,0,7,242,1,14,67,NO
Public Class,com.logicaldoc.web.service.ContactServiceImpl,11,0,5,0,5,0,4,143,2,19,29,NO
Public Class,com.logicaldoc.web.service.DashletServiceImpl,13,0,9,0,9,2,7,126,2,33,23,NO
Public Class,com.logicaldoc.web.service.DocumentServiceImpl,72,0,67,0,71,7,62,2132,2,14,390,YES
Public Class,com.logicaldoc.web.service.DocumentServiceImplTest,24,0,17,7,24,0,17,248,2,71,20,NO
Public Class,com.logicaldoc.web.service.FolderServiceImpl,33,0,30,0,36,10,26,914,2,30,208,YES
Public Class,com.logicaldoc.web.service.FolderServiceImplTest,7,0,8,2,15,0,8,105,2,18,9,NO
Public Class,com.logicaldoc.web.service.InfoServiceImpl,32,0,4,0,6,0,4,236,2,50,39,NO
Public Class,com.logicaldoc.web.service.LoginServiceImpl,19,0,3,0,3,0,3,81,2,33,8,NO
Public Class,com.logicaldoc.web.service.MessageServiceImpl,17,0,9,0,9,1,8,226,2,0,40,NO
Public Class,com.logicaldoc.web.service.MessageServiceImplTest,5,0,2,2,9,0,2,20,2,25,2,NO
Public Class,com.logicaldoc.web.service.SearchEngineServiceImpl,11,0,11,0,11,0,11,185,2,0,37,NO
Public Class,com.logicaldoc.web.service.SearchServiceImpl,29,0,7,0,7,0,5,266,2,28,48,YES
Public Class,com.logicaldoc.web.service.SecurityServiceImpl,52,0,25,0,29,2,26,827,2,24,133,NO
Public Class,com.logicaldoc.web.service.SecurityServiceImplTest,15,0,13,3,20,0,13,134,2,48,13,NO
Public Class,com.logicaldoc.web.service.SettingServiceImpl,16,0,13,0,13,0,13,277,2,30,55,NO
Public Class,com.logicaldoc.web.service.SettingServiceImplTest,4,0,4,1,11,0,4,40,2,25,5,NO
Public Class,com.logicaldoc.web.service.SetupServiceImpl,13,0,7,0,7,3,4,191,2,28,35,NO
Public Class,com.logicaldoc.web.service.SystemServiceImpl,31,0,13,0,13,0,13,634,2,46,116,NO
Public Class,com.logicaldoc.web.service.TagServiceImpl,9,0,6,0,6,0,6,54,2,83,11,NO
Public Class,com.logicaldoc.web.service.TemplateServiceImpl,14,0,4,0,4,0,4,164,2,25,45,NO
Public Class,com.logicaldoc.web.service.TemplateServiceImplTest,7,0,4,2,11,0,4,41,2,37,4,NO
Public Class,com.logicaldoc.web.stat.ChartDrawingSupplier,0,0,2,3,2,0,2,22,2,33,2,NO
Public Class,com.logicaldoc.web.stat.StatChartServlet,8,0,1,0,1,0,1,65,2,0,13,YES
Public Class,com.logicaldoc.web.ThumbnailServlet,14,0,3,0,3,0,2,75,1,33,17,YES
Public Class,com.logicaldoc.web.TicketDownload,20,0,4,0,4,1,3,118,2,75,20,YES
Public Class,com.logicaldoc.web.UploadServlet,7,0,7,0,12,0,9,210,2,70,49,NO
Public Class,com.logicaldoc.web.util.BaseURL,1,0,1,0,5,1,4,31,2,0,9,NO
Public Class,com.logicaldoc.web.util.HTMLLayout,0,0,11,5,11,0,10,137,2,83,22,NO
Public Class,com.logicaldoc.web.util.ServiceUtil,16,0,0,0,11,0,11,98,2,0,24,NO
Public Class,com.logicaldoc.web.util.ServletUtil,28,0,0,0,12,2,10,386,2,0,70,NO
Public Class,com.logicaldoc.web.util.VirtualHostHelper,0,0,1,0,7,3,4,102,2,0,22,NO
Public Class,com.logicaldoc.web.WebappWorkbench,0,0,0,0,1,0,1,8,1,0,2,YES
Public Class,com.logicaldoc.web.websockets.CustomSerializationPolicyProvider,1,0,1,0,1,0,1,6,2,0,1,NO
Public Class,com.logicaldoc.web.websockets.EventEndpoint,21,0,6,0,6,1,5,107,1,58,19,NO
Public Class,com.logicaldoc.web.websockets.SimpleSerializationPolicy,0,0,5,0,5,1,4,24,1,0,7,NO
Public Class,com.logicaldoc.web.XssFilter,0,0,5,1,5,1,4,36,1,80,8,YES
Public Abstract Class,com.logicaldoc.webdav.context.AbstractExportContext,1,1,7,3,7,0,6,31,1,75,8,NO
Public Class,com.logicaldoc.webdav.context.ExportContextImpl,1,0,10,4,17,0,10,99,1,70,26,YES
Public Class,com.logicaldoc.webdav.context.ImportContextImpl,1,0,17,5,17,2,15,85,1,81,29,YES
Public Class,com.logicaldoc.webdav.exception.DavResourceIOException,0,0,1,0,1,0,1,6,2,0,1,NO
Public Class,com.logicaldoc.webdav.exception.DavResourceNotFoundException,0,0,1,0,1,0,1,6,1,0,1,NO
Public Class,com.logicaldoc.webdav.exception.WebDavAuthorisationException,0,0,2,0,2,0,2,8,1,0,2,NO
Public Class,com.logicaldoc.webdav.exception.WebDavStorageException,0,0,2,0,2,0,2,8,2,0,2,NO
Public Class,com.logicaldoc.webdav.io.handler.DefaultHandler,7,0,25,5,25,0,18,148,1,90,40,YES
Public Class,com.logicaldoc.webdav.io.manager.DefaultIOManager,0,0,2,0,10,0,1,9,2,100,2,NO
Public Class,com.logicaldoc.webdav.io.manager.IOManagerImpl,3,1,8,1,8,0,8,80,2,81,22,YES
Public Class,com.logicaldoc.webdav.resource.DavResourceFactoryImpl,7,0,9,2,9,2,7,98,2,59,20,YES
Public Class,com.logicaldoc.webdav.resource.DavResourceImpl,11,1,43,11,43,1,36,347,2,88,84,YES
Public Class,com.logicaldoc.webdav.resource.DeltaVResourceImpl,4,3,12,1,55,0,8,99,1,87,23,NO
Public Class,com.logicaldoc.webdav.resource.model.ResourceImpl,7,0,52,26,52,1,51,240,2,95,56,YES
Public Class,com.logicaldoc.webdav.resource.ResourceConfig,1,0,4,3,4,0,4,26,1,62,6,NO
Public Class,com.logicaldoc.webdav.resource.service.ResourceServiceImpl,26,0,32,6,32,4,25,563,1,75,118,YES
Public Class,com.logicaldoc.webdav.resource.VersionControlledResourceImpl,7,0,17,0,72,1,12,130,1,94,30,NO
Public Class,com.logicaldoc.webdav.session.DavSessionImpl,0,0,9,2,9,0,9,37,2,77,9,NO
Public Class,com.logicaldoc.webdav.version.VersionHistoryResourceImpl,6,0,10,0,65,0,9,53,1,0,13,NO
Public Class,com.logicaldoc.webdav.version.VersionResourceImpl,4,0,14,0,69,1,11,73,1,0,18,NO
Public Abstract Class,com.logicaldoc.webdav.web.AbstractWebdavServlet,10,1,31,0,32,2,8,445,1,61,100,YES
Public Class,com.logicaldoc.webdav.web.WebdavServlet,5,0,17,8,50,0,16,110,3,89,30,NO
Public Class,com.logicaldoc.webdav.WebDAVPlugin,5,0,1,0,17,0,0,22,1,100,1,YES
Public Class,com.logicaldoc.webservice.AbstractService,15,10,21,3,23,0,8,157,3,82,41,NO
Public Abstract Class,com.logicaldoc.webservice.AbstractWebServiceTestCase,0,8,8,6,8,2,3,99,3,70,18,NO
Public Abstract Class,com.logicaldoc.webservice.doc.JavaNameDisplayStrategy,0,1,3,0,3,0,3,5,2,0,0,NO
Public Class,com.logicaldoc.webservice.doc.model.JavaLanguageVariable,0,0,11,5,11,0,11,41,3,78,11,NO
Public Class,com.logicaldoc.webservice.doc.model.Stub,0,0,15,7,15,0,15,56,3,82,15,NO
Public Class,com.logicaldoc.webservice.doc.model.StubTypeTree,0,0,8,3,8,0,8,47,1,66,15,NO
Public Class,com.logicaldoc.webservice.doc.model.WebMethodStubSet,2,0,10,5,10,0,10,36,1,80,10,NO
Public Class,com.logicaldoc.webservice.doc.model.WebServiceStubSet,1,0,6,3,6,0,6,23,1,66,6,NO
Public Class,com.logicaldoc.webservice.doc.service.JavaLanguageVariableFactory,4,0,0,0,9,5,3,83,1,0,19,NO
Public Class,com.logicaldoc.webservice.doc.service.StubTypeTreeRepository,1,0,3,1,3,0,3,18,1,0,4,NO
Public Class,com.logicaldoc.webservice.doc.service.Variable2Stub,6,0,0,0,5,4,1,77,1,0,15,NO
Public Class,com.logicaldoc.webservice.doc.service.WebMethodStubSetFactory,6,0,0,0,3,2,1,26,1,0,6,NO
Public Class,com.logicaldoc.webservice.doc.service.WebServiceStubSetFactory,2,0,0,0,2,1,1,20,1,0,5,NO
Public Class,com.logicaldoc.webservice.doc.util.GenericsUtils,0,0,0,0,6,0,4,33,1,0,9,NO
Public Class,com.logicaldoc.webservice.doc.util.MyClassUtils,0,0,0,0,1,0,1,5,1,0,1,NO
Public Class,com.logicaldoc.webservice.doc.view.freemarker.ClasspathFreemarkerWebServiceDisplayEngine,2,0,2,1,11,1,2,27,1,50,6,NO
Public Abstract Class,com.logicaldoc.webservice.doc.view.freemarker.FreemarkerWebServiceDisplayEngine,3,1,3,1,7,0,2,17,1,50,2,NO
Public Class,com.logicaldoc.webservice.doc.view.freemarker.FreemarkerWebServiceDisplayer,7,0,3,3,3,1,1,100,1,33,18,NO
Public Class,com.logicaldoc.webservice.doc.view.simple.SimpleClassNameDisplayUtils,1,0,0,0,4,3,1,60,1,0,17,NO
Public Class,com.logicaldoc.webservice.doc.view.simple.SimpleJavaNameDisplayStrategy,1,0,3,0,6,0,3,60,1,0,10,NO
Public Abstract Class,com.logicaldoc.webservice.doc.WebMethodDisplayEngine,2,0,4,1,4,0,4,14,3,0,3,NO
Public Abstract Class,com.logicaldoc.webservice.doc.WebServiceDisplayEngine,2,1,4,1,4,0,4,13,2,0,3,NO
Public Class,com.logicaldoc.webservice.doc.WebserviceDocGen,7,0,2,0,3,0,3,53,1,0,8,YES
Public Class,com.logicaldoc.webservice.GZIPOutInterceptor,0,0,1,0,1,0,1,9,1,0,2,NO
Public Class,com.logicaldoc.webservice.HttpRestWb,2,0,0,0,14,13,1,300,2,14,26,YES
Public Class,com.logicaldoc.webservice.mobile.CommentListVO,2,0,10,6,10,0,10,38,1,83,10,NO
Public Class,com.logicaldoc.webservice.mobile.CommentService,15,0,4,1,27,1,3,79,1,75,8,NO
Public Class,com.logicaldoc.webservice.mobile.CommentsRestClient,0,0,5,0,6,2,4,26,1,0,7,NO
Public Class,com.logicaldoc.webservice.mobile.CommentVO,0,0,10,5,10,0,10,37,2,80,10,NO
Public Class,com.logicaldoc.webservice.mobile.PermissionVO,0,0,0,3,0,0,0,5,1,0,0,NO
Public Class,com.logicaldoc.webservice.model.WSAttribute,4,0,34,15,34,0,34,210,1,93,57,NO
Public Class,com.logicaldoc.webservice.model.WSAttributeSet,2,0,13,5,13,0,13,63,2,83,17,NO
Public Class,com.logicaldoc.webservice.model.WSBookmark,3,0,17,8,18,0,18,86,1,88,18,NO
Public Class,com.logicaldoc.webservice.model.WSDocument,3,0,105,50,105,0,105,460,1,98,116,NO
Public Class,com.logicaldoc.webservice.model.WSFolder,11,0,43,19,45,0,45,263,1,95,61,YES
Public Class,com.logicaldoc.webservice.model.WSGroup,8,0,19,8,20,0,20,126,1,91,28,NO
Public Class,com.logicaldoc.webservice.model.WSLink,1,0,9,4,9,0,9,38,1,77,9,NO
Public Class,com.logicaldoc.webservice.model.WSNote,3,0,31,15,32,0,32,159,1,93,32,NO
Public Class,com.logicaldoc.webservice.model.WSParameter,0,0,6,2,6,0,6,22,1,66,6,NO
Public Class,com.logicaldoc.webservice.model.WSRating,3,0,11,5,12,0,12,57,1,83,12,NO
Public Class,com.logicaldoc.webservice.model.WSRight,1,0,6,2,6,0,6,33,1,50,6,YES
Public Class,com.logicaldoc.webservice.model.WSSearchOptions,3,0,47,22,48,0,48,226,1,93,56,NO
Public Class,com.logicaldoc.webservice.model.WSSearchResult,2,0,10,5,10,0,10,40,1,80,12,NO
Public Class,com.logicaldoc.webservice.model.WSSystemInfo,1,0,40,20,40,0,40,143,1,95,40,NO
Public Class,com.logicaldoc.webservice.model.WSTagCloud,1,0,10,3,11,0,11,45,1,63,11,NO
Public Class,com.logicaldoc.webservice.model.WSTemplate,2,0,15,6,15,0,15,70,1,85,19,NO
Public Class,com.logicaldoc.webservice.model.WSUser,9,0,58,27,59,0,59,332,1,97,72,NO
Public Class,com.logicaldoc.webservice.model.WSUtil,17,0,0,0,8,0,8,364,1,37,54,YES
Public Abstract Class,com.logicaldoc.webservice.rest.client.AbstractRestClient,2,6,2,3,2,0,2,15,1,62,3,NO
Public Class,com.logicaldoc.webservice.rest.client.RestAuthClient,0,0,6,1,8,0,6,25,1,50,6,NO
Public Class,com.logicaldoc.webservice.rest.client.RestBookmarkClient,2,0,9,1,11,0,9,67,1,55,11,NO
Public Class,com.logicaldoc.webservice.rest.client.RestDocumentClient,4,0,21,1,23,0,21,156,1,52,26,YES
Public Class,com.logicaldoc.webservice.rest.client.RestFolderClient,2,0,11,1,13,0,11,63,1,54,13,NO
Public Class,com.logicaldoc.webservice.rest.client.RestSearchClient,3,0,3,1,5,0,3,26,1,66,5,NO
Public Class,com.logicaldoc.webservice.rest.client.RestTagClient,3,0,10,1,12,0,10,62,2,55,12,NO
Public Class,com.logicaldoc.webservice.rest.endpoint.RestAuthService,0,0,6,0,33,0,6,44,2,66,7,YES
Public Class,com.logicaldoc.webservice.rest.endpoint.RestBookmarkService,1,1,7,0,41,0,7,44,2,100,7,NO
Public Class,com.logicaldoc.webservice.rest.endpoint.RestDocumentMetadataService,2,0,12,0,47,0,12,99,2,100,12,NO
Public Class,com.logicaldoc.webservice.rest.endpoint.RestDocumentService,4,1,46,0,122,0,46,591,2,91,76,YES
Public Class,com.logicaldoc.webservice.rest.endpoint.RestFolderService,2,1,27,0,74,0,27,292,2,81,31,YES
Public Class,com.logicaldoc.webservice.rest.endpoint.RestSearchService,4,1,3,0,29,0,3,28,3,100,3,NO
Public Class,com.logicaldoc.webservice.rest.endpoint.RestSystemService,2,0,3,0,29,0,3,26,3,100,3,NO
Public Class,com.logicaldoc.webservice.rest.endpoint.RestTagService,3,1,11,0,47,0,11,100,3,100,11,NO
Public Class,com.logicaldoc.webservice.RestWorkbench,13,0,0,0,27,26,1,265,3,82,50,YES
Public Class,com.logicaldoc.webservice.soap.client.SoapAuthClient,0,0,5,0,10,0,5,20,3,0,5,NO
Public Class,com.logicaldoc.webservice.soap.client.SoapBookmarkClient,1,0,9,0,14,0,9,35,3,0,9,NO
Public Class,com.logicaldoc.webservice.soap.client.SoapDocumentClient,4,0,55,0,60,0,55,229,3,0,56,YES
Public Class,com.logicaldoc.webservice.soap.client.SoapDocumentMetadataClient,2,0,13,0,18,0,13,53,3,0,13,NO
Public Class,com.logicaldoc.webservice.soap.client.SoapFolderClient,2,0,25,0,30,0,25,100,1,0,25,NO
Public Class,com.logicaldoc.webservice.soap.client.SoapSearchClient,4,0,5,0,10,0,5,19,2,0,5,NO
Public Class,com.logicaldoc.webservice.soap.client.SoapSecurityClient,2,0,11,0,16,0,11,44,2,0,11,NO
Public Class,com.logicaldoc.webservice.soap.client.SoapSystemClient,2,0,4,0,9,0,4,16,1,0,4,NO
Public Class,com.logicaldoc.webservice.soap.client.SoapTagClient,3,0,13,0,18,0,13,52,2,0,13,NO
Public Class,com.logicaldoc.webservice.soap.endpoint.DocumentMetadataServiceTest,8,0,5,2,13,0,5,61,2,60,5,NO
Public Class,com.logicaldoc.webservice.soap.endpoint.SoapAuthService,2,1,4,0,27,0,4,33,2,100,10,NO
Public Class,com.logicaldoc.webservice.soap.endpoint.SoapBookmarkService,12,1,11,0,34,4,7,127,2,90,23,NO
Public Class,com.logicaldoc.webservice.soap.endpoint.SoapBookmarkServiceTest,3,0,3,1,11,0,3,32,2,0,5,NO
Public Class,com.logicaldoc.webservice.soap.endpoint.SoapDocumentMetadataService,16,1,12,0,35,0,12,268,2,0,54,NO
Public Class,com.logicaldoc.webservice.soap.endpoint.SoapDocumentService,44,1,53,0,76,4,49,927,2,77,145,YES
Public Class,com.logicaldoc.webservice.soap.endpoint.SoapDocumentServiceTest,18,0,21,3,29,0,21,243,2,41,22,YES
Public Class,com.logicaldoc.webservice.soap.endpoint.SoapFolderService,17,1,24,0,47,1,23,437,2,66,76,YES
Public Class,com.logicaldoc.webservice.soap.endpoint.SoapFolderServiceTest,14,0,12,4,20,0,12,122,2,50,13,NO
Public Class,com.logicaldoc.webservice.soap.endpoint.SoapSearchService,15,1,3,0,26,0,3,66,2,66,9,NO
Public Class,com.logicaldoc.webservice.soap.endpoint.SoapSearchServiceTest,8,0,3,2,11,0,3,52,2,16,3,NO
Public Class,com.logicaldoc.webservice.soap.endpoint.SoapSecurityService,13,0,10,0,33,0,10,264,2,9,55,NO
Public Class,com.logicaldoc.webservice.soap.endpoint.SoapSecurityServiceTest,10,0,8,3,16,0,8,89,2,41,8,NO
Public Class,com.logicaldoc.webservice.soap.endpoint.SoapSystemService,12,1,3,0,26,0,3,146,2,33,24,NO
Public Class,com.logicaldoc.webservice.soap.endpoint.SoapSystemServiceTest,4,0,3,1,11,0,3,27,2,0,3,NO
Public Class,com.logicaldoc.webservice.soap.endpoint.SoapTagService,17,1,13,0,36,2,11,151,2,100,31,NO
Public Class,com.logicaldoc.webservice.soap.endpoint.SoapTagServiceTest,7,0,9,2,17,0,9,104,2,38,9,NO
Public Class,com.logicaldoc.webservice.SoapMultithreadWorkbench,7,0,0,0,18,6,1,205,2,85,11,NO
Public Class,com.logicaldoc.webservice.SoapWorkbench,22,1,0,0,11,10,1,200,2,0,38,NO
Public Class,com.logicaldoc.webservice.WebservicePlugin,4,0,1,0,17,0,0,17,2,100,1,NO
Public Class,com.logicaldoc.webservice.WebserviceServlet,2,0,2,1,2,0,2,15,2,50,4,NO
Public Class,com.logicaldoc.webservicedoc.RestBookmarkSwagger,0,0,0,0,41,0,0,2,2,0,0,NO
Public Class,com.logicaldoc.webservicedoc.RestDocumentSwagger,0,0,0,0,122,0,0,2,2,0,0,NO
Public Class,com.logicaldoc.webservicedoc.RestFolderSwagger,0,0,0,0,74,0,0,2,2,0,0,NO
Public Class,com.logicaldoc.webservicedoc.RestSearchSwagger,0,0,0,0,29,0,0,2,1,0,0,NO
Public Class,com.logicaldoc.webservicedoc.RestTagSwagger,0,0,0,0,47,0,0,2,3,0,0,NO
Public Class,com.logicaldoc.webservicedoc.WebserviceDocPlugin,2,0,1,0,17,0,0,11,2,100,1,NO
Public Class,com.logicaldoc.webservicesamples.CommentsRestClient,2,0,6,0,7,3,4,174,4,0,22,NO
Public Abstract Class,com.logicaldoc.webservicesamples.junit.BaseUnit,1,11,4,1,4,0,2,28,4,82,4,NO
Public Class,com.logicaldoc.webservicesamples.junit.TstDocumentCRUD,2,0,2,0,6,0,2,39,4,100,4,NO
Public Class,com.logicaldoc.webservicesamples.junit.TstDownload,2,0,3,0,7,0,3,43,3,33,7,NO
Public Class,com.logicaldoc.webservicesamples.junit.TstFolder,2,0,3,0,7,0,3,54,1,66,7,NO
Public Class,com.logicaldoc.webservicesamples.junit.TstFolderRecursiveDownload,4,0,4,0,8,1,3,49,2,75,9,NO
Public Class,com.logicaldoc.webservicesamples.junit.TstMassiveDocumentConversion,4,0,12,4,16,6,3,205,3,80,34,NO
Public Class,com.logicaldoc.webservicesamples.junit.TstMassiveImport,5,0,8,3,12,4,2,150,3,75,22,NO
Public Class,com.logicaldoc.webservicesamples.junit.TstMassiveImportSack,5,0,10,3,14,6,2,196,3,76,30,NO
Public Class,com.logicaldoc.webservicesamples.junit.TstRecursiveImport,4,0,6,1,10,3,2,63,3,83,13,NO
Public Class,com.logicaldoc.webservicesamples.junit.TstSearch,4,0,3,0,7,0,3,60,3,0,9,NO
Public Class,com.logicaldoc.webservicesamples.junit.TstSearchByFilename,2,0,2,0,6,0,2,27,3,0,5,NO
Public Class,com.logicaldoc.webservicesamples.junit.TstUpload,2,0,2,0,6,0,2,18,3,100,2,NO
Public Class,com.logicaldoc.webservicesamples.RestJodConverter,0,0,0,0,5,0,3,64,1,0,6,NO
Public Class,com.logicaldoc.webservicesamples.RestJodConverterStressTest,0,0,4,1,8,3,4,171,1,78,20,NO
Public Class,com.logicaldoc.webservicesamples.RestWorkbench,2,0,0,0,1,0,1,22,1,0,2,NO
Public Class,com.logicaldoc.webservicesamples.SampleFileUpload,0,0,1,0,3,1,2,66,1,0,17,NO
Public Class,com.logicaldoc.webservicesamples.SoapWorkbench,20,0,0,0,7,6,1,373,1,0,42,NO
Public Abstract Class,com.orange.links.client.connection.AbstractConnection,1,0,27,14,29,2,24,175,1,91,34,NO
Public Class,com.orange.links.client.DiagramController,6,0,58,33,58,11,42,589,1,94,108,YES
Public Abstract Class,com.orange.links.client.shapes.AbstractShape,1,1,19,9,19,2,15,113,1,82,33,NO
Public Class,com.orange.links.client.shapes.FunctionShape,3,0,8,6,27,0,8,83,2,77,22,YES
Public Class,demo.jaxrs.swagger.server.ApiOriginFilter,0,0,1,0,1,0,1,10,1,0,1,NO
Public Class,org.springframework.security.web.authentication.www.BasicAuthenticationFilter,0,0,17,6,17,4,6,152,2,82,33,NO
