CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,ALTER
0,0,2,0,11,0,1,6,2,0,2,NO
0,0,2,0,11,0,1,6,2,0,2,NO
0,0,2,0,11,0,1,6,2,0,2,NO
13,0,7,6,7,1,4,117,1,59,20,NO
0,0,3,2,3,0,2,24,1,33,3,NO
28,0,47,4,52,0,44,382,2,78,76,NO
15,0,24,3,32,0,24,288,2,81,44,NO
1,0,9,1,9,0,8,51,1,0,9,NO
15,0,38,4,38,0,38,308,1,69,59,NO
7,0,6,1,6,0,5,50,1,0,10,NO
10,0,10,2,17,0,10,138,2,35,24,NO
5,0,17,3,17,0,13,105,1,62,18,NO
3,1,24,12,24,0,17,118,1,90,30,NO
0,0,3,0,12,0,3,21,2,0,3,NO
0,0,3,0,12,0,3,20,2,0,3,NO
1,0,4,2,36,0,4,32,2,50,4,NO
2,0,5,1,37,0,5,34,2,40,5,NO
2,0,4,3,36,0,4,29,2,50,4,NO
2,0,8,6,40,0,8,39,2,62,8,NO
1,0,6,2,6,0,5,41,1,41,8,NO
4,0,5,1,6,1,5,50,1,38,7,NO
2,0,4,1,36,0,4,33,2,50,4,NO
2,0,5,2,37,0,5,25,2,60,5,NO
1,0,3,1,36,0,3,15,3,0,3,NO
1,0,3,0,35,0,3,26,2,0,3,NO
2,0,8,4,40,0,8,40,2,71,8,NO
2,0,4,3,36,0,4,32,2,50,4,NO
1,1,1,0,33,0,1,13,2,0,1,NO
1,0,7,4,39,0,7,59,2,71,10,NO
12,0,4,1,5,1,4,72,1,60,17,NO
2,0,3,1,35,0,3,24,2,66,3,NO
4,0,7,2,39,0,5,78,2,57,14,NO
11,0,9,2,9,0,9,72,1,0,9,NO
2,0,7,3,39,0,7,50,2,66,7,NO
2,0,6,2,38,0,6,38,2,66,6,NO
2,0,2,1,34,0,2,10,2,0,2,NO
0,0,3,2,4,1,3,15,1,66,4,NO
8,0,4,1,4,0,4,28,1,25,6,NO
9,0,11,7,11,0,11,100,1,80,11,NO
3,0,4,1,41,0,4,17,2,25,4,NO
10,0,7,1,7,0,7,78,1,0,10,NO
1,0,6,4,6,0,5,44,1,66,6,NO
1,0,3,2,3,0,0,23,1,33,3,NO
13,0,15,10,15,0,12,196,1,78,28,NO
17,0,25,15,25,1,21,432,1,88,41,NO
9,0,26,16,26,0,24,210,1,90,34,NO
19,0,22,7,23,0,20,269,1,86,42,NO
6,0,18,0,18,0,18,159,1,0,18,NO
2,0,3,1,3,0,2,27,1,0,4,NO
8,0,12,2,12,0,12,105,1,83,17,NO
2,0,5,1,5,0,4,26,1,40,5,NO
3,0,9,1,9,0,9,66,1,11,9,NO
4,0,11,9,45,0,10,192,2,68,32,NO
5,0,13,3,47,0,10,120,2,56,19,NO
2,0,11,1,45,0,9,70,2,54,11,NO
8,0,12,5,46,0,10,144,2,76,17,NO
8,0,12,8,46,0,10,199,2,70,28,NO
4,0,11,8,45,0,10,154,2,67,22,NO
4,0,14,7,48,0,11,214,2,69,23,NO
2,0,2,0,3,0,3,26,1,66,3,NO
1,0,6,3,7,0,6,60,1,57,8,NO
15,0,15,3,15,0,15,159,1,82,18,NO
29,0,23,17,24,0,14,558,1,88,77,NO
2,0,6,1,6,0,5,39,1,41,6,NO
6,0,6,1,6,0,6,50,1,66,7,NO
97,0,84,3,98,5,93,1771,1,96,202,NO
7,0,6,3,6,0,4,155,1,38,13,NO
5,0,7,3,7,0,6,80,1,47,17,NO
10,0,4,2,4,0,4,59,1,50,8,NO
0,0,3,2,3,0,2,24,1,33,3,NO
3,0,4,0,4,0,4,33,1,0,4,NO
9,0,17,3,18,2,14,459,1,81,37,NO
3,0,13,3,13,0,10,135,1,71,28,NO
5,0,0,0,2,0,2,81,1,50,8,NO
8,0,28,9,45,0,27,187,2,93,31,NO
5,0,14,3,31,0,13,102,2,88,16,NO
4,0,13,3,30,0,12,94,2,88,15,NO
3,0,39,15,56,0,38,262,2,95,43,NO
4,0,17,4,34,0,16,125,2,88,20,NO
1,5,6,0,7,1,6,38,2,0,10,NO
0,0,2,0,9,0,2,7,3,0,2,NO
0,0,2,0,9,0,2,7,3,0,2,NO
0,0,2,0,9,0,2,7,3,0,2,NO
0,0,2,0,9,0,2,7,3,0,2,NO
0,0,2,0,9,0,2,7,3,0,2,NO
6,0,0,0,1,0,1,14,1,0,1,NO
5,16,14,3,16,0,11,141,1,83,23,NO
8,0,113,4,130,0,112,430,2,98,126,NO
40,0,62,5,79,0,59,387,2,97,73,NO
2,0,6,3,6,0,6,36,1,66,8,NO
5,0,15,8,15,0,15,88,1,83,16,NO
15,0,4,2,4,0,3,135,1,62,22,NO
6,0,43,4,60,0,42,279,2,95,45,NO
7,0,8,1,25,0,7,97,2,55,18,NO
12,0,21,1,38,0,20,225,2,90,35,NO
11,0,36,20,53,0,35,264,2,94,42,NO
9,0,10,1,27,0,9,156,2,81,32,NO
2,0,16,13,16,0,12,132,1,86,17,NO
0,0,2,0,2,0,2,17,2,0,2,NO
2,0,0,0,1,0,1,8,1,0,1,NO
3,0,0,1,1,0,1,96,1,66,2,NO
3,0,4,3,4,0,4,77,2,41,17,NO
6,0,0,0,5,0,5,46,1,70,9,NO
0,0,0,0,1,0,1,8,1,0,1,NO
0,1,6,1,6,0,6,17,1,50,4,NO
1,2,1,0,7,0,1,9,2,0,2,NO
1,0,0,0,1,0,1,16,1,0,4,NO
0,0,2,0,2,0,2,11,2,0,3,NO
3,0,1,0,3,0,3,20,1,66,6,NO
4,0,11,3,12,3,9,189,1,71,46,NO
0,0,2,0,2,0,2,7,1,0,2,NO
0,0,1,0,3,0,2,26,2,0,8,NO
4,0,8,0,29,1,3,161,3,0,29,NO
10,0,4,0,18,0,4,87,2,0,19,NO
2,0,5,1,5,0,5,34,1,40,7,NO
7,0,4,0,18,0,4,75,2,0,12,NO
11,0,4,1,26,0,3,384,3,25,9,NO
7,0,5,1,27,0,4,136,3,83,25,NO
3,0,3,0,17,0,3,68,2,0,15,NO
1,7,7,2,21,0,5,49,2,83,9,NO
4,0,4,0,18,0,4,44,2,0,9,NO
17,0,4,0,18,0,4,398,2,0,40,NO
3,0,4,1,25,0,4,172,3,75,33,NO
2,0,3,0,17,0,3,62,2,0,15,NO
6,0,5,0,19,1,4,289,2,0,31,NO
16,0,5,0,19,0,4,252,2,0,42,NO
43,1,5,0,20,1,4,425,2,0,85,NO
8,0,4,3,18,0,4,225,2,75,53,NO
9,0,4,2,18,0,4,125,2,75,28,NO
5,0,3,0,25,0,2,25,3,0,6,NO
2,0,3,0,25,0,2,21,3,0,5,NO
9,12,8,1,22,2,3,136,2,71,31,NO
2,0,3,0,25,0,2,18,3,0,4,NO
7,0,4,0,26,0,2,42,3,0,9,NO
9,0,5,4,27,0,4,124,3,68,28,NO
7,0,3,0,25,0,2,32,3,0,7,NO
2,0,3,0,25,0,2,23,3,0,6,NO
4,0,3,0,25,0,2,21,3,0,5,NO
2,0,4,1,26,0,3,37,3,50,8,NO
2,0,3,0,25,0,2,17,3,0,4,NO
2,10,2,0,24,0,2,7,3,0,1,NO
3,0,3,0,17,0,3,36,2,0,7,NO
4,0,3,1,6,0,6,137,1,50,30,NO
2,0,3,0,23,0,1,21,3,0,5,NO
7,0,6,2,20,2,4,226,2,50,11,NO
4,0,4,2,35,0,2,45,3,50,9,NO
2,0,2,0,2,0,2,30,1,0,3,NO
3,0,4,3,4,0,2,59,2,33,4,NO
5,1,10,2,11,0,9,116,1,69,20,NO
3,0,13,4,14,0,14,92,1,80,24,NO
0,0,0,0,1,0,1,18,1,0,4,NO
6,0,0,0,1,0,1,55,1,0,4,NO
1,0,0,0,5,0,5,45,1,0,9,NO
11,0,1,0,10,1,8,186,1,84,24,NO
11,0,3,3,4,0,1,121,1,50,13,NO
7,0,5,3,36,0,3,62,2,60,8,NO
7,0,4,0,14,0,3,76,2,0,4,NO
5,2,37,0,38,0,37,151,1,0,4,NO
8,0,37,9,75,0,36,382,2,91,38,NO
1,0,37,1,75,0,36,261,2,5,37,NO
5,0,2,1,2,0,2,16,1,0,3,NO
1,0,3,9,3,0,3,125,1,62,3,NO
3,0,15,2,17,0,15,146,2,46,26,NO
0,0,7,1,9,0,7,59,2,0,10,NO
1,0,9,3,11,0,9,72,2,55,18,NO
0,3,2,1,2,0,1,15,1,0,2,NO
1,0,6,2,6,0,4,80,2,50,24,NO
2,0,8,1,8,0,8,102,2,75,15,NO
5,1,7,7,7,0,5,82,1,67,15,NO
1,0,0,0,2,0,2,56,1,0,7,NO
6,0,10,12,10,0,9,238,1,78,28,NO
1,0,9,7,9,1,8,118,1,79,24,NO
4,3,4,5,11,0,3,59,2,55,14,NO
4,0,5,4,5,0,5,133,1,50,10,NO
3,0,3,1,5,0,5,51,1,60,6,NO
6,0,0,0,7,1,6,163,1,0,13,NO
0,0,14,3,15,0,11,109,1,76,19,NO
3,0,6,5,6,1,5,116,1,73,8,NO
3,0,15,1,24,0,15,70,2,13,16,NO
2,0,5,1,14,0,5,37,2,19,5,NO
3,1,7,2,16,0,5,59,2,64,8,NO
1,0,5,2,5,0,5,20,1,40,5,NO
0,0,5,2,5,0,5,24,1,60,8,NO
0,0,3,1,19,0,1,18,3,33,4,NO
2,0,5,7,5,0,5,90,1,71,5,NO
2,0,8,6,8,0,8,117,1,79,8,NO
5,0,22,13,22,3,19,250,1,87,37,NO
0,15,13,0,13,0,13,87,1,0,13,NO
2,0,11,6,11,1,9,145,1,77,21,NO
0,10,5,1,5,0,5,20,1,80,7,NO
3,0,8,2,17,0,8,48,2,56,10,NO
2,0,8,3,17,1,6,71,2,62,14,NO
1,0,15,1,24,0,15,76,2,13,16,NO
7,0,1,3,1,0,1,89,1,0,3,NO
4,0,5,1,14,0,4,40,2,40,6,NO
3,15,9,2,9,0,9,64,1,79,11,NO
1,35,5,0,5,0,5,13,1,0,5,NO
3,0,7,2,16,0,7,80,2,57,10,NO
5,0,3,2,3,0,3,22,1,33,3,NO
4,0,2,1,2,0,2,20,1,0,2,NO
6,0,2,1,2,0,2,33,1,0,2,NO
6,0,2,1,2,0,2,33,1,0,2,NO
5,0,2,1,2,0,2,21,1,0,2,NO
5,0,2,1,2,0,2,23,1,0,2,NO
19,0,3,1,3,0,3,30,1,0,12,NO
4,0,2,1,2,0,2,20,1,0,2,NO
5,0,2,1,2,0,2,23,1,0,2,NO
3,0,7,2,16,0,7,52,2,50,8,NO
3,0,10,3,19,0,9,113,2,60,15,NO
2,0,11,5,20,1,9,149,2,78,21,NO
4,0,11,3,20,0,10,107,2,66,18,NO
1,0,4,1,13,0,4,16,2,25,4,NO
7,0,10,12,41,0,2,127,2,85,18,NO
6,0,3,0,13,0,3,116,2,0,3,NO
13,0,4,0,14,0,4,62,2,0,9,NO
6,0,6,3,16,1,5,258,2,83,8,NO
5,0,2,2,9,0,2,30,3,0,4,NO
6,0,2,2,9,0,2,51,3,0,7,NO
8,0,9,3,19,2,7,305,2,77,17,NO
9,0,4,0,14,0,4,159,2,0,7,NO
1,1,2,2,2,0,2,23,1,0,2,NO
24,0,0,0,10,0,9,311,1,85,35,NO
8,0,8,2,39,0,3,101,2,62,14,NO
5,0,4,0,14,0,4,37,2,0,4,NO
6,0,4,1,14,0,4,84,2,75,4,NO
6,0,6,1,16,0,5,96,2,66,9,NO
4,0,0,0,1,0,1,63,1,0,3,NO
4,0,7,4,7,1,6,159,1,75,15,NO
7,0,7,2,38,0,2,92,2,64,13,NO
4,0,4,0,14,0,4,38,2,0,4,NO
6,0,4,1,14,0,4,84,2,75,4,NO
6,0,6,1,16,0,5,96,2,66,9,NO
9,0,5,4,15,1,4,78,2,60,6,NO
4,0,2,2,33,0,2,12,2,75,2,NO
6,0,6,2,16,0,6,56,2,75,8,NO
3,75,7,3,7,0,7,48,1,61,12,NO
1,3,2,0,2,0,1,12,1,0,1,NO
11,0,5,0,5,3,2,195,1,53,32,NO
15,0,1,1,4,1,3,172,1,87,36,NO
3,0,0,0,4,0,4,128,1,0,5,NO
10,0,12,2,13,9,4,339,1,90,38,NO
2,0,0,0,1,0,1,118,1,0,2,NO
0,0,22,6,22,8,14,185,1,71,51,NO
2,9,2,0,2,0,2,12,1,0,1,NO
5,1,15,7,15,0,15,214,2,84,37,NO
14,0,7,8,9,1,8,286,1,76,43,NO
0,0,1,0,1,0,1,5,2,0,1,NO
10,0,3,26,3,1,1,298,1,51,10,NO
13,0,12,1,22,5,3,400,2,50,52,NO
6,0,4,1,14,0,4,81,2,50,4,NO
7,0,10,5,20,3,5,189,2,78,22,NO
11,0,21,23,52,1,2,213,2,96,24,NO
15,0,6,4,16,0,6,311,2,75,26,NO
10,0,4,3,14,0,4,293,2,75,21,NO
6,0,4,1,14,0,4,81,2,50,4,NO
6,0,10,5,20,3,5,165,2,78,18,NO
4,0,12,14,12,10,2,321,1,80,27,NO
16,0,8,6,46,1,8,93,2,74,17,NO
18,2,35,18,35,4,14,472,1,87,82,NO
7,0,16,4,17,1,15,136,1,76,31,NO
5,0,8,8,25,13,7,609,1,94,75,NO
1,0,0,0,3,0,3,41,1,0,8,NO
7,0,4,1,6,2,2,161,1,76,14,NO
0,1,6,7,30,0,6,45,2,80,10,NO
2,0,3,0,14,1,2,74,2,0,20,NO
0,0,4,1,4,0,4,34,1,0,9,NO
10,0,15,17,15,3,11,202,1,79,40,NO
0,0,4,0,4,0,4,17,2,0,4,NO
1,0,5,4,5,0,5,26,1,60,5,NO
10,0,7,6,7,0,6,125,1,66,27,NO
22,1,43,22,44,3,38,577,1,92,151,NO
3,0,22,10,22,1,21,96,1,90,26,NO
5,0,13,3,14,0,14,124,1,73,26,NO
12,0,8,5,40,0,7,102,2,80,13,NO
11,0,5,2,15,1,4,91,2,60,11,NO
4,0,3,0,13,0,3,30,2,0,3,NO
5,0,4,0,14,0,4,57,2,0,4,NO
12,0,6,2,16,0,5,156,2,66,8,NO
8,0,4,1,14,0,4,78,2,75,9,NO
4,0,3,0,13,0,3,30,2,0,3,NO
12,0,6,1,16,1,5,139,2,66,17,NO
7,0,5,1,36,0,5,37,2,40,7,NO
0,0,6,2,6,0,6,32,1,41,8,NO
5,0,3,2,3,0,2,138,1,50,11,NO
10,0,5,4,6,3,3,195,1,70,23,NO
2,0,1,0,1,0,1,23,1,0,1,NO
7,0,0,0,3,0,2,58,1,66,7,NO
1,0,6,2,6,0,6,36,1,50,9,NO
6,0,27,14,31,8,23,1028,1,87,190,NO
16,0,56,37,60,8,52,931,1,95,126,NO
17,0,17,12,23,10,13,720,1,91,85,NO
0,0,1,2,1,0,1,9,1,0,1,NO
0,0,0,0,0,0,0,3,1,0,0,NO
0,0,4,8,4,1,3,138,1,50,14,NO
3,0,4,2,5,1,4,89,1,70,15,NO
8,2,20,31,20,1,18,541,1,90,41,NO
4,0,8,6,39,2,6,272,3,85,31,NO
1,0,9,4,10,1,9,41,1,82,12,NO
13,0,6,2,16,3,3,131,2,66,8,NO
1,0,2,0,33,0,2,15,2,0,2,NO
5,0,14,4,14,0,14,191,1,76,25,NO
42,0,24,25,24,11,9,1824,1,91,133,NO
11,0,0,0,3,0,3,234,1,66,14,NO
4,0,1,3,1,0,0,53,1,33,2,NO
6,0,3,4,3,0,0,185,1,75,6,NO
31,0,11,4,12,2,4,478,1,88,52,NO
8,0,6,5,7,0,2,232,1,82,14,NO
12,0,8,3,29,1,7,159,2,71,21,NO
2,0,3,8,3,0,3,34,1,45,3,NO
1,0,3,1,3,0,3,17,1,33,4,NO
38,0,22,13,43,4,16,665,2,87,80,NO
5,0,2,0,2,0,2,38,1,0,8,NO
6,0,2,0,2,0,2,38,1,0,8,NO
3,0,2,0,2,0,2,17,1,0,3,NO
5,0,2,0,2,0,2,21,1,0,4,NO
6,0,2,0,2,0,2,38,1,0,8,NO
4,0,2,0,2,0,2,20,1,0,4,NO
6,0,2,0,2,0,2,38,1,0,8,NO
2,0,2,0,145,0,2,22,4,0,3,NO
2,0,2,0,145,0,2,18,4,0,3,NO
15,0,6,0,149,0,6,138,4,83,20,NO
16,0,7,0,7,1,6,359,1,0,9,NO
14,0,6,0,6,0,6,313,1,0,18,NO
17,0,7,0,7,1,6,264,1,0,13,NO
7,0,6,0,6,0,6,69,1,0,9,NO
8,0,6,0,6,0,6,123,1,0,10,NO
12,0,6,0,6,0,6,357,1,0,11,NO
10,0,7,1,7,1,6,183,1,71,10,NO
10,0,6,0,6,0,6,165,1,0,8,NO
7,0,6,0,6,0,6,76,1,0,10,NO
6,0,6,2,6,0,6,154,1,83,17,NO
5,0,6,0,6,0,6,78,1,0,10,NO
4,0,6,0,6,0,6,67,1,0,9,NO
5,0,7,1,7,1,6,96,1,71,13,NO
6,0,6,0,6,0,6,173,1,0,8,NO
16,0,7,0,7,0,6,408,1,0,11,NO
8,0,6,0,6,0,6,95,1,0,6,NO
19,0,7,0,12,5,7,596,1,0,49,NO
12,0,6,0,6,0,6,256,1,0,10,NO
8,0,6,0,6,0,6,177,1,0,9,NO
13,0,7,0,7,0,7,490,1,0,13,NO
12,0,7,0,7,0,7,450,1,0,12,NO
8,0,6,0,6,0,6,113,1,0,8,NO
7,0,6,0,6,0,6,69,1,0,9,NO
32,0,20,47,21,9,12,969,1,90,135,NO
11,0,20,15,20,9,11,579,1,90,75,NO
49,0,34,3,55,11,22,456,2,86,100,NO
8,0,7,2,118,1,5,106,3,64,11,NO
25,1,25,11,25,4,18,399,1,88,66,NO
47,0,29,2,50,7,22,406,2,82,62,NO
5,0,2,1,13,0,2,43,2,0,8,NO
80,0,19,8,45,5,18,616,2,87,66,NO
3,0,2,0,13,0,2,27,2,0,5,NO
12,2,11,8,11,8,3,231,1,75,39,NO
38,0,20,7,41,2,18,291,2,83,48,NO
17,0,7,11,7,6,1,312,1,74,32,NO
14,0,8,8,8,4,4,133,1,68,18,NO
12,0,13,31,13,10,3,360,1,80,28,NO
12,0,11,8,11,4,7,135,1,80,34,NO
33,0,21,48,21,14,7,618,1,88,76,NO
23,0,9,5,9,5,4,182,1,80,29,NO
20,0,14,6,18,7,7,410,2,80,43,NO
47,0,18,48,18,14,3,1419,1,88,121,NO
9,0,11,17,11,3,8,420,1,84,42,NO
13,0,9,7,9,6,3,117,1,77,30,NO
1,209,6,0,143,0,6,57,3,0,7,NO
33,1,85,29,85,5,76,958,1,95,256,NO
15,1,58,15,58,1,57,464,1,90,127,NO
4,0,2,5,2,0,2,110,1,19,21,NO
3,0,0,0,1,0,1,11,1,0,1,NO
38,1,30,17,30,4,26,859,1,91,164,NO
26,0,15,10,15,3,12,342,1,78,60,NO
9,13,21,7,21,1,20,144,1,82,41,NO
12,0,31,6,117,0,31,240,2,89,55,NO
21,0,43,10,101,5,37,788,2,89,156,NO
2,7,3,3,5,0,3,28,2,22,4,NO
1,0,0,0,2,1,1,33,1,0,10,NO
4,0,4,2,5,1,4,53,1,65,12,NO
5,0,5,0,148,0,5,54,4,0,8,NO
4,0,4,0,147,0,4,48,4,0,7,NO
5,0,3,0,146,0,3,25,4,0,6,NO
6,0,3,1,146,0,3,47,4,33,9,NO
0,0,1,0,151,0,1,9,5,0,1,NO
7,0,4,1,147,0,4,42,4,25,6,NO
6,0,3,0,147,1,3,30,4,0,9,NO
15,3,4,2,150,3,4,251,4,79,27,NO
4,0,3,0,146,0,3,21,4,0,6,NO
0,0,1,0,151,0,1,9,5,0,1,NO
5,0,3,0,146,0,3,35,4,0,6,NO
0,0,1,0,151,0,1,9,5,0,1,NO
5,0,3,0,146,0,3,35,4,0,6,NO
4,0,3,0,146,0,3,31,4,0,7,NO
5,0,3,0,146,0,3,28,4,0,6,NO
15,0,10,1,153,1,9,138,4,85,28,NO
5,0,3,0,146,0,3,40,4,0,8,NO
4,0,3,0,146,0,3,23,4,0,6,NO
5,0,3,0,146,0,3,52,4,0,10,NO
6,0,5,0,148,0,5,170,4,0,8,NO
6,0,3,0,146,0,3,40,4,0,9,NO
6,0,3,0,146,0,3,35,4,0,9,NO
5,0,3,0,146,0,3,23,4,0,5,NO
5,0,3,0,146,0,3,32,4,0,6,NO
5,0,3,0,146,0,3,18,4,0,4,NO
5,0,2,0,145,0,2,24,4,0,4,NO
3,0,2,0,145,0,2,15,4,0,3,NO
4,0,2,0,145,0,2,27,4,0,4,NO
5,0,2,0,145,0,2,30,4,0,8,NO
5,3,7,2,7,0,7,64,1,57,18,NO
9,0,3,0,146,0,3,70,4,0,13,NO
5,0,3,1,146,0,3,44,4,33,8,NO
5,0,3,1,146,0,3,43,4,33,8,NO
6,0,3,0,146,0,3,24,4,0,6,NO
7,0,3,0,146,0,3,40,4,0,7,NO
16,0,6,0,149,1,5,99,4,0,12,NO
6,0,3,0,146,0,3,34,4,0,6,NO
7,0,3,2,146,0,3,52,4,33,8,NO
14,0,7,0,150,0,7,69,4,0,18,NO
8,0,5,0,148,0,5,37,4,0,9,NO
5,0,3,0,146,0,3,24,4,0,7,NO
7,0,4,0,162,0,4,46,5,0,5,NO
6,0,4,0,162,0,4,34,5,0,6,NO
6,0,3,0,161,0,3,29,5,0,6,NO
10,0,5,0,148,0,5,43,4,0,13,NO
8,0,3,0,146,0,3,43,4,0,8,NO
7,0,3,0,146,0,3,34,4,0,6,NO
5,0,3,0,146,0,3,76,4,0,3,NO
8,0,3,0,146,0,3,31,4,0,7,NO
8,0,4,1,147,0,4,32,4,25,7,NO
6,0,3,0,146,0,3,49,4,0,9,NO
6,0,3,0,146,0,3,48,4,0,9,NO
6,0,3,0,146,0,3,28,4,0,6,NO
11,0,5,0,148,0,5,105,4,80,27,NO
11,0,3,0,146,0,3,50,4,66,9,NO
6,0,3,0,146,0,3,92,4,0,6,NO
6,0,3,0,146,0,3,58,4,0,5,NO
6,0,3,0,146,0,3,31,4,0,7,NO
6,0,3,0,146,0,3,90,4,0,6,NO
11,0,10,1,153,1,9,121,4,80,21,NO
5,0,3,0,146,0,3,29,4,0,6,NO
6,0,3,0,146,0,3,23,4,0,5,NO
6,0,3,0,146,0,3,31,4,0,5,NO
6,0,3,0,146,0,3,31,4,0,5,NO
5,0,3,0,146,0,3,28,4,0,6,NO
14,0,6,1,149,0,6,180,4,66,38,NO
7,0,4,1,147,1,3,44,4,75,9,NO
5,0,4,0,147,0,4,25,4,0,5,NO
6,0,3,0,146,0,3,25,4,0,5,NO
6,0,3,0,146,0,3,27,4,0,5,NO
6,0,3,0,146,0,3,65,4,0,13,NO
6,0,3,0,146,0,3,30,4,0,5,NO
6,0,3,0,146,0,3,30,4,0,5,NO
13,0,4,0,162,0,4,131,5,75,17,NO
11,0,5,0,148,0,5,111,4,80,17,NO
6,0,3,0,146,0,3,31,4,0,5,NO
9,0,4,1,147,0,4,42,4,25,8,NO
6,0,3,0,146,0,3,31,4,0,5,NO
6,0,3,0,146,0,3,38,4,0,7,NO
6,0,3,0,146,0,3,34,4,0,6,NO
9,0,3,0,146,0,3,34,4,66,8,NO
7,0,3,0,146,0,3,25,4,0,8,NO
7,0,3,0,146,0,3,25,4,0,8,NO
5,0,4,0,162,0,4,25,5,0,5,NO
5,0,4,0,147,0,4,24,4,0,5,NO
6,0,3,0,146,0,3,26,4,0,5,NO
9,0,0,0,2,0,2,40,1,0,12,NO
11,0,5,0,149,0,6,92,4,0,23,NO
6,0,6,1,149,0,6,52,4,66,13,NO
6,0,5,0,148,0,5,48,4,0,5,NO
6,0,3,0,146,0,3,26,4,0,5,NO
5,0,3,0,146,0,3,70,4,0,4,NO
7,0,3,0,146,0,3,32,4,0,7,NO
3,0,2,0,145,0,2,17,4,0,4,NO
4,0,2,0,145,0,2,17,4,0,4,NO
4,0,2,0,145,0,2,17,4,0,4,NO
3,0,2,0,145,0,2,25,4,0,5,NO
11,0,2,0,145,0,2,39,4,50,8,NO
3,0,2,0,145,0,2,17,4,0,4,NO
4,0,2,0,145,0,2,17,4,0,3,NO
4,0,2,0,145,0,2,22,4,0,5,NO
4,0,2,0,145,0,2,22,4,0,5,NO
4,0,2,0,145,0,2,24,4,0,6,NO
3,0,2,0,145,0,2,22,4,0,5,NO
3,0,2,0,145,0,2,17,4,0,4,NO
3,0,2,0,145,0,2,22,4,0,5,NO
4,0,2,0,145,0,2,32,4,0,8,NO
4,0,2,0,145,0,2,17,4,0,4,NO
4,0,2,0,145,0,2,17,4,0,4,NO
4,0,2,0,145,0,2,19,4,0,3,NO
4,0,2,0,145,0,2,22,4,0,5,NO
5,0,3,0,146,0,3,52,4,0,8,NO
3,0,3,0,146,0,3,22,4,0,9,NO
3,0,3,0,146,0,3,22,4,0,7,NO
3,0,3,0,146,0,3,26,4,0,8,NO
3,0,3,0,146,0,3,19,4,0,4,NO
4,0,3,0,146,0,3,31,4,0,6,NO
5,0,3,0,146,0,3,23,4,0,5,NO
5,0,3,0,146,0,3,22,4,0,5,NO
5,0,3,0,146,0,3,37,4,0,10,NO
4,0,3,0,146,0,3,22,4,0,5,NO
5,0,3,0,146,0,3,28,4,0,5,NO
7,0,3,0,146,0,3,29,4,0,7,NO
3,0,3,0,146,0,3,22,4,0,5,NO
5,0,3,0,146,0,3,23,4,0,6,NO
4,0,3,0,146,0,3,21,4,0,5,NO
3,0,3,0,146,0,3,22,4,0,5,NO
3,0,3,0,146,0,3,24,4,0,5,NO
3,0,3,0,146,0,3,22,4,0,7,NO
3,0,3,0,146,0,3,22,4,0,7,NO
3,0,4,0,147,0,4,35,4,0,8,NO
6,0,3,0,146,0,3,26,4,0,9,NO
4,0,3,0,146,0,3,23,4,0,6,NO
3,0,3,0,146,0,3,40,4,0,9,NO
3,0,3,0,146,0,3,22,4,0,7,NO
3,0,3,0,146,0,3,22,4,0,5,NO
4,0,3,0,146,0,3,18,4,0,5,NO
4,0,3,0,146,0,3,26,4,0,6,NO
3,0,3,0,146,0,3,20,4,0,5,NO
4,0,3,0,146,0,3,21,4,0,5,NO
3,0,3,0,146,0,3,21,4,0,5,NO
11,0,9,1,152,0,9,289,4,66,22,NO
3,0,3,0,146,0,3,20,4,0,5,NO
3,0,3,0,146,0,3,31,4,0,6,NO
6,0,3,0,146,0,3,25,4,0,9,NO
4,0,3,0,146,0,3,40,4,0,9,NO
5,0,3,0,146,0,3,21,4,0,5,NO
4,0,3,0,146,0,3,30,4,0,7,NO
5,0,3,0,146,0,3,25,4,0,6,NO
5,0,3,0,146,0,3,21,4,0,5,NO
4,0,5,0,148,0,5,30,4,0,10,NO
4,0,3,0,146,0,3,22,4,0,6,NO
6,0,3,0,146,0,3,42,4,0,11,NO
6,0,3,0,146,0,3,45,4,66,7,NO
6,0,3,0,146,0,3,42,4,0,11,NO
5,0,3,0,146,0,3,27,4,0,5,NO
6,0,3,0,146,0,3,28,4,0,7,NO
4,0,3,0,146,0,3,22,4,0,5,NO
3,0,2,0,145,0,2,16,4,0,4,NO
9,0,5,0,148,0,5,154,4,80,8,NO
4,0,3,0,146,0,3,22,4,0,5,NO
3,0,2,0,145,0,2,16,4,0,4,NO
4,0,3,0,146,0,3,28,4,0,5,NO
4,0,3,0,146,0,3,27,4,0,7,NO
3,0,2,0,145,0,2,17,4,0,5,NO
5,0,3,0,146,0,3,21,4,0,5,NO
4,0,3,0,146,0,3,26,4,0,5,NO
4,0,2,0,145,0,2,16,4,0,5,NO
3,0,3,0,146,0,3,30,4,0,6,NO
4,0,4,0,147,1,3,52,4,0,9,NO
4,0,4,0,162,0,4,32,5,0,5,NO
3,0,3,0,146,0,3,30,4,0,6,NO
3,0,3,0,146,0,3,31,4,0,5,NO
3,0,3,0,146,0,3,31,4,0,6,NO
3,0,3,0,146,0,3,31,4,0,6,NO
4,0,3,0,146,0,3,74,4,66,12,NO
