CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,ALTER
7,0,5,2,36,0,5,31,2,50,6,NO
6,0,3,1,34,0,3,17,2,33,3,NO
5,0,3,1,34,0,3,22,2,33,3,NO
5,0,3,1,34,0,3,17,2,33,3,NO
5,0,3,1,34,0,3,16,2,33,3,NO
6,0,4,2,35,0,4,34,2,50,7,NO
5,0,3,1,34,0,3,16,2,33,3,NO
5,0,3,1,34,0,3,16,2,33,3,NO
8,0,3,1,34,0,3,18,2,33,3,NO
7,0,3,1,34,0,3,16,2,33,3,NO
6,0,2,0,33,0,2,13,2,0,2,NO
6,0,3,1,34,0,3,16,2,33,3,NO
4,0,3,1,34,0,3,19,2,33,4,NO
4,0,2,0,33,0,2,13,2,0,2,NO
5,0,3,1,34,0,3,16,2,33,3,NO
2,0,8,5,9,1,8,39,1,73,10,NO
0,0,7,2,8,1,7,32,1,37,9,NO
6,2,10,3,10,0,10,40,1,66,12,NO
8,0,6,3,7,1,6,28,1,61,7,NO
0,0,0,0,0,0,0,2,1,0,0,NO
14,0,3,2,3,0,3,73,1,50,21,NO
3,0,8,3,8,0,8,42,1,45,12,NO
15,0,12,1,15,2,13,172,1,46,42,NO
2,0,3,1,3,0,3,15,1,0,4,NO
3,0,22,3,28,2,26,153,1,65,48,NO
15,0,11,4,11,0,11,108,1,61,26,NO
3,11,4,1,4,0,4,15,1,0,4,NO
8,0,4,3,8,2,2,45,2,50,10,NO
12,0,4,3,8,2,2,72,2,50,15,NO
11,0,8,3,12,6,2,101,2,75,22,NO
4,0,5,3,5,0,5,42,1,46,9,NO
3,0,2,0,6,0,2,12,2,0,3,NO
7,0,2,4,6,0,2,34,2,0,6,NO
4,0,2,1,6,0,2,28,2,0,7,NO
9,0,2,4,6,0,2,41,2,0,7,NO
9,0,2,4,6,0,2,45,2,0,8,NO
4,0,2,1,6,0,2,22,2,0,5,NO
9,0,4,4,8,0,4,56,2,43,12,NO
10,0,3,3,7,1,2,66,2,22,14,NO
7,0,3,0,7,0,3,12,2,0,3,NO
7,0,3,0,7,0,3,12,2,0,3,NO
7,0,3,0,7,0,3,20,2,0,5,NO
8,0,4,1,8,0,4,19,2,50,5,NO
8,0,4,1,8,0,4,19,2,50,5,NO
7,0,3,0,7,0,3,12,2,0,3,NO
8,0,4,0,8,1,3,28,2,0,7,NO
7,0,3,0,7,0,3,17,2,0,4,NO
8,0,3,0,7,0,3,18,2,0,4,NO
7,0,3,0,7,0,3,13,2,0,3,NO
5,0,3,0,7,0,3,12,2,0,3,NO
7,0,3,0,7,0,3,19,2,0,3,NO
8,0,3,0,7,0,3,15,2,0,3,NO
5,22,4,0,4,0,4,16,1,0,4,NO
5,0,3,0,7,0,3,12,2,0,3,NO
7,0,3,0,7,0,3,12,2,0,3,NO
7,0,3,0,7,0,3,14,2,0,3,NO
7,0,3,0,7,0,3,24,2,0,6,NO
5,0,3,0,7,0,3,12,2,0,3,NO
7,0,3,0,7,0,3,13,2,0,3,NO
4,0,2,0,33,0,2,9,2,0,2,NO
1,0,4,2,4,0,4,18,1,37,4,NO
12,0,16,7,16,2,14,152,1,75,38,NO
0,0,9,3,9,0,9,45,1,51,10,NO
9,0,6,4,6,1,5,40,1,62,8,NO
7,0,9,2,19,0,8,44,2,50,11,NO
7,0,9,5,19,0,9,108,2,46,22,NO
0,0,0,0,0,0,0,2,1,0,0,NO
0,0,4,1,7,4,3,77,1,57,20,NO
11,0,4,3,5,1,4,110,1,46,27,NO
7,0,12,4,12,1,11,54,1,70,15,NO
9,0,2,0,16,1,1,42,2,0,4,NO
9,0,2,0,16,1,1,22,2,0,4,NO
10,0,2,0,16,1,1,28,2,0,4,NO
8,0,2,0,16,1,1,26,2,0,3,NO
13,2,3,0,18,1,0,35,2,0,6,NO
12,0,2,0,21,1,1,34,3,0,4,NO
12,0,2,0,21,1,1,35,3,0,4,NO
8,0,2,0,16,1,1,39,2,0,4,NO
8,0,2,0,16,1,1,29,2,0,4,NO
8,0,2,0,16,1,1,32,2,0,6,NO
7,0,2,0,16,1,1,18,2,0,3,NO
16,0,2,0,17,2,1,37,2,0,4,NO
7,0,2,0,16,1,1,17,2,0,3,NO
12,0,2,0,16,1,1,33,2,0,4,NO
14,0,3,0,14,1,2,36,2,0,5,NO
7,0,2,0,16,1,1,25,2,0,3,NO
9,0,2,0,16,1,1,32,2,0,5,NO
14,0,2,0,16,1,1,42,2,0,5,NO
9,0,0,0,4,0,4,60,1,0,11,NO
3,0,2,4,3,1,2,25,1,41,3,NO
1,0,4,2,4,0,4,17,1,25,4,NO
4,0,2,4,3,1,2,30,1,41,3,NO
4,0,2,4,3,1,2,30,1,41,3,NO
8,0,3,1,3,1,2,23,1,33,4,NO
15,0,6,5,10,6,4,73,1,60,12,NO
18,0,9,4,9,2,7,55,1,72,11,NO
12,4,12,5,12,0,10,32,1,64,5,NO
17,0,24,6,36,12,12,197,2,90,43,NO
15,0,13,3,25,2,11,75,2,87,14,NO
18,0,16,8,28,7,9,114,2,87,26,NO
2,0,3,2,3,0,3,17,1,33,4,NO
17,0,9,4,11,3,8,69,1,72,13,NO
7,0,7,3,24,0,7,30,2,61,7,NO
1,0,5,2,5,0,5,21,1,30,5,NO
14,2,17,10,17,0,13,112,1,84,27,NO
2,6,12,2,12,0,2,56,1,62,16,NO
0,5,2,1,2,0,2,9,1,0,2,NO
5,6,5,1,18,0,2,30,2,33,6,NO
2,0,33,9,34,1,32,443,1,71,83,NO
1,0,5,2,5,0,5,69,1,40,17,NO
0,0,1,0,3,1,2,21,1,0,4,NO
7,0,1,0,3,0,1,20,2,0,6,NO
4,0,3,1,5,1,2,18,2,33,5,NO
2,0,2,1,4,0,2,19,2,0,5,NO
1,0,0,0,5,1,3,47,1,0,10,NO
1,6,1,0,1,0,1,9,1,0,1,NO
0,0,0,0,1,0,0,2,2,0,0,NO
0,0,3,1,4,0,2,15,2,33,4,NO
1,0,5,3,6,0,5,42,2,46,9,NO
1,0,2,2,3,0,2,22,2,0,2,NO
1,0,1,0,1,0,1,9,1,0,1,NO
1,0,8,2,9,0,8,46,2,31,12,NO
0,0,0,0,1,0,0,2,2,0,0,NO
1,0,0,0,35,13,22,281,1,94,60,NO
2,0,3,1,3,1,2,23,1,33,6,NO
9,0,0,0,2,1,1,12,1,0,2,NO
1,0,6,3,6,0,6,35,1,44,9,NO
2,0,4,1,4,0,4,25,1,0,7,NO
0,0,2,2,2,0,2,11,1,0,2,NO
9,0,5,4,8,1,5,36,2,58,8,NO
0,0,10,2,10,0,10,51,1,15,15,NO
21,0,18,4,22,8,10,122,2,59,37,NO
4,0,9,1,9,0,9,69,1,11,19,NO
10,0,6,2,20,3,4,93,2,50,17,NO
9,0,1,0,1,0,1,13,1,0,1,NO
6,0,1,0,1,0,1,11,1,0,2,NO
9,0,2,1,2,0,2,32,1,0,7,NO
8,0,2,1,2,0,2,26,1,0,4,NO
6,0,1,0,1,0,1,10,1,0,1,NO
10,0,2,1,2,0,2,35,1,0,8,NO
11,0,2,1,2,0,2,39,1,0,6,NO
19,0,4,4,9,6,2,185,1,80,43,NO
0,0,6,3,7,0,7,40,1,52,10,NO
26,0,13,2,40,2,10,64,3,82,14,NO
6,0,1,0,1,0,1,13,1,0,1,NO
6,0,2,1,2,0,2,15,1,0,3,NO
10,0,2,2,5,0,2,49,2,33,9,NO
8,0,2,1,5,0,2,28,2,33,5,NO
3,0,1,0,1,0,1,6,1,0,1,NO
14,0,2,2,4,1,3,82,1,50,15,NO
16,0,2,1,4,1,3,88,1,50,16,NO
33,0,19,6,45,3,13,124,3,82,28,NO
2,0,10,5,11,2,9,99,1,76,20,NO
3,0,2,1,2,0,2,13,1,0,3,NO
4,0,4,2,4,2,2,43,1,50,8,NO
16,0,9,1,22,6,3,53,2,33,16,NO
3,0,2,1,2,0,2,13,1,0,2,NO
5,0,2,2,2,0,2,45,1,25,8,NO
4,0,2,1,2,0,2,20,1,0,4,NO
5,0,2,1,2,0,2,32,1,0,3,NO
4,0,1,0,1,0,1,4,1,0,1,NO
1,0,7,5,8,2,5,68,1,75,11,NO
1,0,2,1,2,0,2,23,1,0,4,NO
7,0,16,4,20,1,19,106,1,52,30,NO
1,0,9,4,11,1,10,75,1,52,20,NO
2,0,2,1,14,0,2,22,2,0,3,NO
2,0,2,0,14,0,2,17,2,0,3,NO
2,0,3,0,15,1,2,31,2,0,4,NO
2,0,2,0,14,0,2,17,2,0,3,NO
2,0,2,0,14,0,2,17,2,0,3,NO
2,0,2,0,14,0,2,17,2,0,3,NO
0,0,3,2,3,0,3,32,1,33,7,NO
5,0,1,0,1,0,1,6,1,0,1,NO
4,0,1,0,1,0,1,4,1,0,1,NO
6,0,5,2,7,0,5,33,2,40,7,NO
13,0,16,3,20,3,13,72,2,64,21,NO
9,0,1,0,1,0,1,13,1,0,1,NO
8,0,1,0,1,0,1,13,1,0,1,NO
5,0,1,0,1,0,1,8,1,0,1,NO
6,0,1,0,1,0,1,9,1,0,1,NO
6,0,1,0,1,0,1,24,1,0,2,NO
5,0,1,0,1,0,1,15,1,0,3,NO
6,0,1,0,1,0,1,10,1,0,1,NO
4,0,1,0,1,0,1,4,1,0,1,NO
8,0,1,0,1,0,1,18,1,0,2,NO
9,0,1,0,1,0,1,24,1,0,3,NO
8,0,1,0,1,0,1,17,1,0,2,NO
9,0,1,0,1,0,1,13,1,0,1,NO
28,0,11,2,37,3,7,59,3,77,12,NO
1,0,3,2,3,0,3,14,1,33,3,NO
2,0,16,4,16,2,14,115,1,50,31,NO
0,0,2,1,2,0,2,9,1,0,2,NO
5,0,21,2,28,3,25,128,1,66,37,NO
2,0,3,1,16,0,3,15,2,33,4,NO
1,7,4,0,4,0,4,10,1,0,4,NO
8,0,8,5,13,6,7,116,1,81,22,NO
1,0,4,1,4,0,4,15,1,0,4,NO
7,0,5,1,5,1,4,36,1,19,9,NO
0,0,9,2,13,0,11,44,2,45,12,NO
2,0,11,1,13,2,5,101,1,53,21,NO
3,0,6,0,6,0,6,20,1,0,6,NO
0,0,0,0,0,0,0,2,1,0,0,NO
2,0,21,4,23,1,20,101,2,77,28,NO
0,0,3,1,3,0,3,13,1,0,3,NO
1,0,6,2,6,0,6,34,1,16,8,NO
0,0,11,3,11,1,10,50,1,48,14,NO
2,0,5,2,5,0,5,24,1,30,5,NO
5,0,1,0,1,0,1,6,1,0,1,NO
5,0,1,0,1,0,1,8,1,0,1,NO
4,0,1,0,1,0,1,4,1,0,1,NO
5,0,1,0,1,0,1,6,1,0,1,NO
5,0,1,0,1,0,1,8,1,0,1,NO
10,0,2,1,2,0,2,24,1,0,4,NO
5,0,1,0,1,0,1,6,1,0,1,NO
10,0,10,2,10,4,6,110,1,70,21,NO
0,0,4,5,6,3,3,70,1,50,7,NO
0,0,4,5,6,3,3,70,1,50,7,NO
0,0,4,8,6,3,3,75,1,54,6,NO
6,0,4,2,5,2,3,65,1,60,14,NO
0,0,0,0,6,3,3,54,1,0,14,NO
0,0,0,0,9,0,9,38,1,0,12,NO
6,0,0,0,10,0,10,74,1,0,19,NO
0,0,0,0,2,0,2,9,1,0,2,NO
1,0,11,3,11,1,10,49,1,39,12,NO
9,0,2,6,16,8,8,163,1,87,34,NO
3,0,1,0,8,0,0,13,3,0,3,NO
0,0,1,0,1,0,1,5,2,0,1,NO
0,0,2,2,3,0,3,24,1,33,4,NO
10,0,10,5,19,3,7,108,3,63,18,NO
1,0,9,5,9,1,5,82,1,66,14,NO
0,0,0,2,0,0,0,4,1,0,0,NO
0,0,0,0,5,0,5,733,1,98,26,NO
0,0,0,0,2,0,2,94,1,0,6,NO
5,0,0,0,18,10,7,460,1,0,105,NO
7,0,37,14,37,2,34,626,1,86,191,NO
1,0,1,8,1,0,1,10,1,0,1,NO
1,0,17,8,17,1,16,69,1,83,20,NO
4,0,5,2,6,1,5,63,1,50,13,NO
8,0,30,10,31,2,28,483,1,87,106,NO
2,0,7,3,7,0,7,100,1,57,24,NO
8,0,54,33,54,11,43,874,1,94,216,NO
15,0,12,12,14,3,9,123,2,77,24,NO
8,0,2,0,16,0,1,32,2,0,4,NO
7,0,2,0,16,0,1,20,2,0,3,NO
7,0,2,0,16,0,1,15,2,0,3,NO
7,0,2,0,16,0,1,15,2,0,3,NO
9,0,2,0,16,0,1,26,2,0,4,NO
8,0,2,0,16,0,1,21,2,0,3,NO
7,0,2,0,16,0,1,18,2,0,3,NO
13,0,2,2,3,0,3,38,1,33,10,NO
3,0,2,1,2,0,2,21,1,0,4,NO
3,0,0,0,3,1,0,121,1,0,24,NO
0,0,7,3,7,0,3,47,1,38,12,NO
5,0,3,41,7,0,0,128,1,95,15,NO
12,0,0,0,20,16,1,668,1,0,159,NO
1,0,3,9,3,0,3,89,1,40,14,NO
2,0,0,0,3,2,0,86,1,0,20,NO
1,0,5,4,5,0,0,94,1,30,19,NO
0,0,4,3,4,0,0,21,1,25,4,NO
2,0,2,3,2,0,2,24,1,50,2,NO
7,0,0,0,5,2,0,192,1,0,36,NO
3,0,8,5,8,0,0,147,1,55,34,NO
0,0,0,0,5,4,0,194,1,0,59,NO
6,0,4,1,5,3,2,99,1,19,10,NO
0,0,0,0,1,0,1,5,1,0,1,NO
1,0,1,0,2,0,2,36,1,0,2,NO
0,0,2,2,2,0,2,24,2,0,6,NO
1,0,28,13,28,0,28,109,1,92,28,NO
0,0,10,7,10,0,10,41,1,82,10,NO
1,0,1,0,1,0,1,14,1,0,4,NO
7,0,6,1,14,3,8,221,2,54,56,NO
0,0,13,6,13,0,13,54,1,84,13,NO
20,0,24,7,30,6,24,650,1,87,167,NO
5,3,0,0,3,0,2,79,1,0,20,NO
6,0,47,7,58,12,43,643,2,90,149,NO
1,0,23,8,26,0,23,96,2,79,25,NO
0,0,11,3,13,0,13,133,1,79,26,NO
2,0,21,3,21,5,16,150,1,46,51,NO
1,0,17,2,17,0,17,73,2,76,26,NO
0,0,0,1,12,0,0,83,1,0,14,NO
4,0,10,1,11,2,8,114,1,9,37,NO
3,0,39,3,41,2,38,450,1,86,135,NO
1,0,8,3,167,2,7,184,2,62,56,NO
2,0,3,39,3,0,3,319,2,100,8,NO
0,0,0,0,11,0,11,93,1,0,27,NO
1,0,22,2,22,0,22,80,1,18,32,NO
1,0,1,2,1,0,1,8,1,0,1,NO
1,0,1,2,1,0,1,8,1,0,1,NO
1,0,1,2,1,0,1,8,1,0,1,NO
5,0,0,0,6,0,6,32,1,0,9,NO
